Progressive day (day),Total current (mA),Total current density (A/m2)
72.56666667,60.94339623,0.642134575
72.57013889,60.75471698,0.640146542
72.57361111,60.94339623,0.642134575
72.57708333,60.75471698,0.640146542
72.58055555,61.13207547,0.644122608
72.58402778,61.13207547,0.644122608
72.5875,60.94339623,0.642134575
72.59097222,61.13207547,0.644122608
72.59444444,60.75471698,0.640146542
72.59791667,60.94339623,0.642134575
72.60138889,60.75471698,0.640146542
72.60486111,60.56603774,0.63815851
72.60833333,60.56603774,0.63815851
72.61180555,60.56603774,0.63815851
72.61527778,60.56603774,0.63815851
72.61875,60.56603774,0.63815851
72.62222222,60.56603774,0.63815851
72.62569444,60.56603774,0.63815851
72.62916667,60.56603774,0.63815851
72.63263889,60.56603774,0.63815851
72.63611111,60.56603774,0.63815851
72.63958333,60.56603774,0.63815851
72.64305555,60.56603774,0.63815851
72.64652778,60.56603774,0.63815851
72.65,60.56603774,0.63815851
72.65347222,60.56603774,0.63815851
72.65694444,60.56603774,0.63815851
72.66041667,60.56603774,0.63815851
72.66388889,60.56603774,0.63815851
72.66736111,60.56603774,0.63815851
72.67083333,60.56603774,0.63815851
72.67430555,60.56603774,0.63815851
72.67777778,60.56603774,0.63815851
72.68125,60.56603774,0.63815851
72.68472222,60.56603774,0.63815851
72.68819444,60.56603774,0.63815851
72.69166667,60.56603774,0.63815851
72.69513889,60.56603774,0.63815851
72.69861111,60.56603774,0.63815851
72.70208333,60.56603774,0.63815851
72.70555555,60.37735849,0.636170477
72.70902778,60.37735849,0.636170477
72.7125,60.37735849,0.636170477
72.71597222,60.18867925,0.634182444
72.71944444,60.18867925,0.634182444
72.72291666,60,0.632194411
72.72638889,60,0.632194411
72.72986111,60,0.632194411
72.73333333,60,0.632194411
72.73680555,60,0.632194411
72.74027778,60,0.632194411
72.74375,60,0.632194411
72.74722222,59.81132075,0.630206379
72.75069444,59.81132075,0.630206379
72.75416666,59.81132075,0.630206379
72.75763889,59.81132075,0.630206379
72.76111111,59.62264151,0.628218346
72.76458333,59.62264151,0.628218346
72.76805555,59.62264151,0.628218346
72.77152778,59.81132075,0.630206379
72.775,59.81132075,0.630206379
72.77847222,59.81132075,0.630206379
72.78194444,59.81132075,0.630206379
72.78541666,59.62264151,0.628218346
72.78888889,59.62264151,0.628218346
72.79236111,59.43396226,0.626230313
72.79583333,59.24528302,0.624242281
72.79930555,59.24528302,0.624242281
72.80277778,59.24528302,0.624242281
72.80625,59.43396226,0.626230313
72.80972222,59.24528302,0.624242281
72.81319444,59.43396226,0.626230313
72.81666666,59.62264151,0.628218346
72.82013889,59.62264151,0.628218346
72.82361111,59.24528302,0.624242281
72.82708333,59.05660377,0.622254248
72.83055555,59.05660377,0.622254248
72.83402778,58.86792453,0.620266215
72.8375,58.86792453,0.620266215
72.84097222,59.05660377,0.622254248
72.84444444,58.86792453,0.620266215
72.84791666,58.86792453,0.620266215
72.85138889,58.86792453,0.620266215
72.85486111,58.86792453,0.620266215
72.85833333,58.86792453,0.620266215
72.86180555,59.05660377,0.622254248
72.86527778,58.86792453,0.620266215
72.86875,59.05660377,0.622254248
72.87222222,58.86792453,0.620266215
72.87569444,59.05660377,0.622254248
72.87916666,58.86792453,0.620266215
72.88263889,58.86792453,0.620266215
72.88611111,58.49056604,0.61629015
72.88958333,58.49056604,0.61629015
72.89305555,58.49056604,0.61629015
72.89652778,58.30188679,0.614302117
72.9,58.30188679,0.614302117
72.90347222,58.30188679,0.614302117
72.90694444,58.11320755,0.612314084
72.91041666,58.11320755,0.612314084
72.91388889,58.11320755,0.612314084
72.91736111,58.11320755,0.612314084
72.92083333,57.73584906,0.608338019
72.92430555,57.73584906,0.608338019
72.92777778,57.73584906,0.608338019
72.93125,57.73584906,0.608338019
72.93472222,57.54716981,0.606349986
72.93819444,57.35849057,0.604361953
72.94166666,57.16981132,0.60237392
72.94513889,57.16981132,0.60237392
72.94861111,57.16981132,0.60237392
72.95208333,57.16981132,0.60237392
72.95555555,57.16981132,0.60237392
72.95902778,57.16981132,0.60237392
72.9625,56.79245283,0.598397855
72.96597222,56.98113208,0.600385888
72.96944444,56.79245283,0.598397855
72.97291666,56.79245283,0.598397855
72.97638889,56.79245283,0.598397855
72.97986111,56.79245283,0.598397855
72.98333333,56.60377358,0.596409822
72.98680555,56.41509434,0.594421789
72.99027778,56.41509434,0.594421789
72.99375,56.41509434,0.594421789
72.99722222,56.41509434,0.594421789
73.00069444,56.41509434,0.594421789
73.00416666,56.60377358,0.596409822
73.00763889,56.60377358,0.596409822
73.01111111,56.41509434,0.594421789
73.01458333,56.41509434,0.594421789
73.01805555,56.22641509,0.592433757
73.02152778,56.41509434,0.594421789
73.025,56.41509434,0.594421789
73.02847222,56.41509434,0.594421789
73.03194444,56.03773585,0.590445724
73.03541666,56.22641509,0.592433757
73.03888889,56.22641509,0.592433757
73.04236111,56.22641509,0.592433757
73.04583333,56.22641509,0.592433757
73.04930555,56.22641509,0.592433757
73.05277778,56.22641509,0.592433757
73.05625,56.22641509,0.592433757
73.05972222,56.22641509,0.592433757
73.06319444,56.03773585,0.590445724
73.06666666,56.03773585,0.590445724
73.07013889,56.03773585,0.590445724
73.07361111,56.03773585,0.590445724
73.07708333,56.03773585,0.590445724
73.08055555,56.03773585,0.590445724
73.08402778,56.03773585,0.590445724
73.0875,56.03773585,0.590445724
73.09097222,56.03773585,0.590445724
73.09444444,56.03773585,0.590445724
73.09791666,56.22641509,0.592433757
73.10138889,56.03773585,0.590445724
73.10486111,56.41509434,0.594421789
73.10833333,56.03773585,0.590445724
73.11180555,56.03773585,0.590445724
73.11527778,56.22641509,0.592433757
73.11875,56.22641509,0.592433757
73.12222222,56.03773585,0.590445724
73.12569444,56.03773585,0.590445724
73.12916666,55.8490566,0.588457691
73.13263889,55.8490566,0.588457691
73.13611111,55.8490566,0.588457691
73.13958333,55.8490566,0.588457691
73.14305555,55.8490566,0.588457691
73.14652778,55.8490566,0.588457691
73.15,55.8490566,0.588457691
73.15347222,55.8490566,0.588457691
73.15694444,55.8490566,0.588457691
73.16041666,55.8490566,0.588457691
73.16388889,55.66037736,0.586469658
73.16736111,55.66037736,0.586469658
73.17083333,55.66037736,0.586469658
73.17430555,55.47169811,0.584481626
73.17777778,55.47169811,0.584481626
73.18125,55.47169811,0.584481626
73.18472222,55.47169811,0.584481626
73.18819444,55.47169811,0.584481626
73.19166666,55.28301887,0.582493593
73.19513889,55.47169811,0.584481626
73.19861111,55.47169811,0.584481626
73.20208333,55.28301887,0.582493593
73.20555555,55.28301887,0.582493593
73.20902778,55.28301887,0.582493593
73.2125,56.41509434,0.594421789
73.21597222,55.47169811,0.584481626
73.21944444,55.47169811,0.584481626
73.22291666,55.8490566,0.588457691
73.22638889,55.66037736,0.586469658
73.22986111,55.66037736,0.586469658
73.23333333,55.47169811,0.584481626
73.23680555,55.47169811,0.584481626
73.24027778,55.47169811,0.584481626
73.24375,55.47169811,0.584481626
73.24722222,55.47169811,0.584481626
73.25069444,55.66037736,0.586469658
73.25416666,56.60377358,0.596409822
73.25763889,56.60377358,0.596409822
73.26111111,56.60377358,0.596409822
73.26458333,55.66037736,0.586469658
73.26805555,55.66037736,0.586469658
73.27152778,55.66037736,0.586469658
73.275,55.28301887,0.582493593
73.27847222,55.28301887,0.582493593
73.28194444,56.22641509,0.592433757
73.28541666,56.22641509,0.592433757
73.28888889,56.22641509,0.592433757
73.29236111,56.41509434,0.594421789
73.29583333,56.41509434,0.594421789
73.29930555,56.22641509,0.592433757
73.30277778,56.22641509,0.592433757
73.30625,55.28301887,0.582493593
73.30972222,55.28301887,0.582493593
73.31319444,55.28301887,0.582493593
73.31666666,56.22641509,0.592433757
73.32013889,56.22641509,0.592433757
73.32361111,56.22641509,0.592433757
73.32708333,56.22641509,0.592433757
73.33055555,56.22641509,0.592433757
73.33402778,56.22641509,0.592433757
73.3375,55.28301887,0.582493593
73.34097222,55.28301887,0.582493593
73.34444444,55.28301887,0.582493593
73.34791666,56.22641509,0.592433757
73.35138889,55.28301887,0.582493593
73.35486111,56.22641509,0.592433757
73.35833333,55.28301887,0.582493593
73.36180555,56.22641509,0.592433757
73.36527778,55.28301887,0.582493593
73.36875,55.28301887,0.582493593
73.37222222,56.22641509,0.592433757
73.37569444,56.22641509,0.592433757
73.37916666,56.22641509,0.592433757
73.38263889,56.22641509,0.592433757
73.38611111,56.03773585,0.590445724
73.38958333,56.03773585,0.590445724
73.39305555,56.03773585,0.590445724
73.39652778,56.03773585,0.590445724
73.4,56.03773585,0.590445724
73.40347222,56.03773585,0.590445724
73.40694444,56.03773585,0.590445724
73.41041666,56.03773585,0.590445724
73.41388889,56.03773585,0.590445724
73.41736111,56.03773585,0.590445724
73.42083333,56.03773585,0.590445724
73.42430555,56.03773585,0.590445724
73.42777778,56.03773585,0.590445724
73.43125,56.03773585,0.590445724
73.43472222,56.03773585,0.590445724
73.43819444,56.03773585,0.590445724
73.44166666,56.03773585,0.590445724
73.44513889,56.03773585,0.590445724
73.44861111,56.03773585,0.590445724
73.45208333,56.03773585,0.590445724
73.45555555,56.03773585,0.590445724
73.45902778,56.03773585,0.590445724
73.4625,56.03773585,0.590445724
73.46597222,56.03773585,0.590445724
73.46944444,56.03773585,0.590445724
73.47291666,56.03773585,0.590445724
73.47638889,56.03773585,0.590445724
73.47986111,56.03773585,0.590445724
73.48333333,55.8490566,0.588457691
73.48680555,56.03773585,0.590445724
73.49027778,55.66037736,0.586469658
73.49375,55.66037736,0.586469658
73.49722222,55.66037736,0.586469658
73.50069444,55.66037736,0.586469658
73.50416666,55.66037736,0.586469658
73.50763889,55.66037736,0.586469658
73.51111111,55.66037736,0.586469658
73.51458333,55.47169811,0.584481626
73.51805555,55.47169811,0.584481626
73.52152778,55.47169811,0.584481626
73.525,55.47169811,0.584481626
73.52847222,55.47169811,0.584481626
73.53194444,55.66037736,0.586469658
73.53541666,55.66037736,0.586469658
73.53888889,55.66037736,0.586469658
73.54236111,55.47169811,0.584481626
73.54583333,55.66037736,0.586469658
73.54930555,55.47169811,0.584481626
73.55277778,55.28301887,0.582493593
73.55625,55.28301887,0.582493593
73.55972222,55.28301887,0.582493593
73.56319444,55.28301887,0.582493593
73.56666666,55.28301887,0.582493593
73.57013889,55.28301887,0.582493593
73.57361111,55.28301887,0.582493593
73.57708333,55.28301887,0.582493593
73.58055555,55.28301887,0.582493593
73.58402778,55.28301887,0.582493593
73.5875,55.09433962,0.58050556
73.59097222,54.71698113,0.576529495
73.59444444,54.90566038,0.578517527
73.59791666,54.90566038,0.578517527
73.60138889,54.71698113,0.576529495
73.60486111,54.71698113,0.576529495
73.60833333,54.71698113,0.576529495
73.61180555,54.71698113,0.576529495
73.61527778,54.90566038,0.578517527
73.61875,54.90566038,0.578517527
73.62222222,54.90566038,0.578517527
73.62569444,54.71698113,0.576529495
73.62916666,54.71698113,0.576529495
73.63263889,54.52830189,0.574541462
73.63611111,54.52830189,0.574541462
73.63958333,54.52830189,0.574541462
73.64305555,54.52830189,0.574541462
73.64652778,54.71698113,0.576529495
73.65,54.52830189,0.574541462
73.65347222,54.52830189,0.574541462
73.65694444,54.33962264,0.572553429
73.66041666,54.33962264,0.572553429
73.66388889,54.33962264,0.572553429
73.66736111,54.33962264,0.572553429
73.67083333,54.52830189,0.574541462
73.67430555,54.52830189,0.574541462
73.67777778,54.52830189,0.574541462
73.68125,54.33962264,0.572553429
73.68472222,54.1509434,0.570565397
73.68819444,54.1509434,0.570565397
73.69166666,54.33962264,0.572553429
73.69513889,54.33962264,0.572553429
73.69861111,54.33962264,0.572553429
73.70208333,54.33962264,0.572553429
73.70555555,54.33962264,0.572553429
73.70902778,54.1509434,0.570565397
73.7125,53.96226415,0.568577364
73.71597222,53.96226415,0.568577364
73.71944444,53.96226415,0.568577364
73.72291666,53.96226415,0.568577364
73.72638889,53.96226415,0.568577364
73.72986111,53.77358491,0.566589331
73.73333333,53.77358491,0.566589331
73.73680555,53.58490566,0.564601298
73.74027778,53.58490566,0.564601298
73.74375,53.58490566,0.564601298
73.74722222,53.58490566,0.564601298
73.75069444,53.39622642,0.562613266
73.75416666,53.39622642,0.562613266
73.75763889,53.39622642,0.562613266
73.76111111,53.39622642,0.562613266
73.76458333,53.39622642,0.562613266
73.76805555,53.39622642,0.562613266
73.77152778,53.39622642,0.562613266
73.775,53.58490566,0.564601298
73.77847222,53.58490566,0.564601298
73.78194444,53.39622642,0.562613266
73.78541666,53.77358491,0.566589331
73.78888889,53.20754717,0.560625233
73.79236111,53.20754717,0.560625233
73.79583333,53.20754717,0.560625233
73.79930555,53.20754717,0.560625233
73.80277778,53.01886792,0.5586372
73.80625,53.01886792,0.5586372
73.80972222,53.01886792,0.5586372
73.81319444,53.01886792,0.5586372
73.81666666,52.83018868,0.556649167
73.82013889,52.83018868,0.556649167
73.82361111,52.83018868,0.556649167
73.82708333,52.64150943,0.554661135
73.83055555,52.64150943,0.554661135
73.83402778,52.64150943,0.554661135
73.8375,52.64150943,0.554661135
73.84097222,52.64150943,0.554661135
73.84444444,52.64150943,0.554661135
73.84791666,52.64150943,0.554661135
73.85138889,52.45283019,0.552673102
73.85486111,52.26415094,0.550685069
73.85833333,52.26415094,0.550685069
73.86180555,52.0754717,0.548697036
73.86527778,52.0754717,0.548697036
73.86875,52.0754717,0.548697036
73.87222222,51.88679245,0.546709004
73.87569444,51.69811321,0.544720971
73.87916666,51.69811321,0.544720971
73.88263889,51.69811321,0.544720971
73.88611111,51.69811321,0.544720971
73.88958333,51.69811321,0.544720971
73.89305555,51.69811321,0.544720971
73.89652778,51.69811321,0.544720971
73.9,51.69811321,0.544720971
73.90347222,51.69811321,0.544720971
73.90694444,51.50943396,0.542732938
73.91041666,51.50943396,0.542732938
73.91388889,51.32075472,0.540744905
73.91736111,51.32075472,0.540744905
73.92083333,51.32075472,0.540744905
73.92430555,51.13207547,0.538756873
73.92777777,50.75471698,0.534780807
73.93125,49.24528302,0.518876545
73.93472222,47.9245283,0.504960316
73.93819444,46.79245283,0.49303212
73.94166666,45.47169811,0.47911589
73.94513889,45.47169811,0.47911589
73.94861111,44.52830189,0.469175727
73.95208333,43.58490566,0.459235563
73.95555555,43.01886792,0.453271465
73.95902777,42.0754717,0.443331301
73.9625,41.13207547,0.433391137
83.04722222,0.377358491,0.003976065
83.05069444,81.69811321,0.860818177
83.05416667,83.39622642,0.878710471
83.05763889,84.1509434,0.886662602
83.06111111,84.52830189,0.890638668
83.06458333,84.52830189,0.890638668
83.06805556,84.33962264,0.888650635
83.07152778,84.90566038,0.894614733
83.075,84.71698113,0.8926267
83.07847222,84.71698113,0.8926267
83.08194444,84.71698113,0.8926267
83.08541667,84.71698113,0.8926267
83.08888889,84.52830189,0.890638668
83.09236111,84.52830189,0.890638668
83.09583333,84.52830189,0.890638668
83.09930556,84.71698113,0.8926267
83.10277778,84.71698113,0.8926267
83.10625,84.71698113,0.8926267
83.10972222,84.71698113,0.8926267
83.11319444,84.71698113,0.8926267
83.11666667,84.90566038,0.894614733
83.12013889,84.90566038,0.894614733
83.12361111,84.90566038,0.894614733
83.12708333,85.28301887,0.898590799
83.13055556,85.09433962,0.896602766
83.13402778,85.09433962,0.896602766
83.1375,84.90566038,0.894614733
83.14097222,85.09433962,0.896602766
83.14444444,85.09433962,0.896602766
83.14791667,85.09433962,0.896602766
83.15138889,85.28301887,0.898590799
83.15486111,85.28301887,0.898590799
83.15833333,85.28301887,0.898590799
83.16180556,85.28301887,0.898590799
83.16527778,85.66037736,0.902566864
83.16875,85.47169811,0.900578831
83.17222222,85.28301887,0.898590799
83.17569444,85.47169811,0.900578831
83.17916667,85.28301887,0.898590799
83.18263889,85.28301887,0.898590799
83.18611111,85.8490566,0.904554897
83.18958333,85.8490566,0.904554897
83.19305556,86.03773585,0.90654293
83.19652778,86.03773585,0.90654293
83.2,85.8490566,0.904554897
83.20347222,86.03773585,0.90654293
83.20694444,86.03773585,0.90654293
83.21041667,86.03773585,0.90654293
83.21388889,86.03773585,0.90654293
83.21736111,86.22641509,0.908530962
83.22083333,86.22641509,0.908530962
83.22430556,86.22641509,0.908530962
83.22777778,86.03773585,0.90654293
83.23125,85.8490566,0.904554897
83.23472222,85.8490566,0.904554897
83.23819444,86.03773585,0.90654293
83.24166667,86.03773585,0.90654293
83.24513889,86.03773585,0.90654293
83.24861111,86.03773585,0.90654293
83.25208333,86.03773585,0.90654293
83.25555556,86.22641509,0.908530962
83.25902778,86.03773585,0.90654293
83.2625,86.22641509,0.908530962
83.26597222,86.03773585,0.90654293
83.26944444,86.22641509,0.908530962
83.27291667,86.03773585,0.90654293
83.27638889,86.03773585,0.90654293
83.27986111,86.03773585,0.90654293
83.28333333,86.03773585,0.90654293
83.28680556,86.03773585,0.90654293
83.29027778,85.8490566,0.904554897
83.29375,86.03773585,0.90654293
83.29722222,85.8490566,0.904554897
83.30069444,86.03773585,0.90654293
83.30416667,86.03773585,0.90654293
83.30763889,86.22641509,0.908530962
83.31111111,86.22641509,0.908530962
83.31458333,86.03773585,0.90654293
83.31805556,85.8490566,0.904554897
83.32152778,86.03773585,0.90654293
83.325,85.8490566,0.904554897
83.32847222,85.66037736,0.902566864
83.33194444,85.66037736,0.902566864
83.33541667,85.8490566,0.904554897
83.33888889,85.66037736,0.902566864
83.34236111,85.66037736,0.902566864
83.34583333,85.66037736,0.902566864
83.34930556,85.66037736,0.902566864
83.35277778,85.66037736,0.902566864
83.35625,85.66037736,0.902566864
83.35972222,85.8490566,0.904554897
83.36319444,85.8490566,0.904554897
83.36666667,85.8490566,0.904554897
83.37013889,85.8490566,0.904554897
83.37361111,85.66037736,0.902566864
83.37708333,85.66037736,0.902566864
83.38055556,85.8490566,0.904554897
83.38402778,85.8490566,0.904554897
83.3875,85.8490566,0.904554897
83.39097222,86.03773585,0.90654293
83.39444444,86.03773585,0.90654293
83.39791667,86.22641509,0.908530962
83.40138889,86.22641509,0.908530962
83.40486111,86.22641509,0.908530962
83.40833333,86.22641509,0.908530962
83.41180556,86.41509434,0.910518995
83.41527778,86.41509434,0.910518995
83.41875,86.41509434,0.910518995
83.42222222,86.41509434,0.910518995
83.42569444,86.41509434,0.910518995
83.42916667,86.22641509,0.908530962
83.43263889,86.41509434,0.910518995
83.43611111,86.41509434,0.910518995
83.43958333,86.22641509,0.908530962
83.44305556,86.22641509,0.908530962
83.44652778,86.41509434,0.910518995
83.45,86.41509434,0.910518995
83.45347222,86.41509434,0.910518995
83.45694444,86.41509434,0.910518995
83.46041667,86.41509434,0.910518995
83.46388889,86.41509434,0.910518995
83.46736111,86.41509434,0.910518995
83.47083333,86.60377358,0.912507028
83.47430556,86.41509434,0.910518995
83.47777778,86.60377358,0.912507028
83.48125,86.79245283,0.914495061
83.48472222,86.79245283,0.914495061
83.48819444,86.79245283,0.914495061
83.49166667,86.79245283,0.914495061
83.49513889,86.60377358,0.912507028
83.49861111,86.60377358,0.912507028
83.50208333,86.60377358,0.912507028
83.50555556,86.60377358,0.912507028
83.50902778,86.41509434,0.910518995
83.5125,86.41509434,0.910518995
83.51597222,86.60377358,0.912507028
83.51944444,86.41509434,0.910518995
83.52291667,86.41509434,0.910518995
83.52638889,86.41509434,0.910518995
83.52986111,86.41509434,0.910518995
83.53333333,86.41509434,0.910518995
83.53680556,86.41509434,0.910518995
83.54027778,86.41509434,0.910518995
83.54375,86.41509434,0.910518995
83.54722222,86.79245283,0.914495061
83.55069444,86.41509434,0.910518995
83.55416667,86.41509434,0.910518995
83.55763889,86.41509434,0.910518995
83.56111111,86.22641509,0.908530962
83.56458333,86.41509434,0.910518995
83.56805556,86.41509434,0.910518995
83.57152778,86.22641509,0.908530962
83.575,86.41509434,0.910518995
83.57847222,86.41509434,0.910518995
83.58194444,86.22641509,0.908530962
83.58541667,86.60377358,0.912507028
83.58888889,86.60377358,0.912507028
83.59236111,86.41509434,0.910518995
83.59583333,86.41509434,0.910518995
83.59930556,86.22641509,0.908530962
83.60277778,86.41509434,0.910518995
83.60625,86.60377358,0.912507028
83.60972222,86.79245283,0.914495061
83.61319444,86.41509434,0.910518995
83.61666667,86.22641509,0.908530962
83.62013889,86.22641509,0.908530962
83.62361111,86.22641509,0.908530962
83.62708333,86.41509434,0.910518995
83.63055556,86.22641509,0.908530962
83.63402778,86.22641509,0.908530962
83.6375,86.22641509,0.908530962
83.64097222,86.41509434,0.910518995
83.64444444,86.41509434,0.910518995
83.64791667,86.22641509,0.908530962
83.65138889,86.22641509,0.908530962
83.65486111,86.03773585,0.90654293
83.65833333,85.8490566,0.904554897
83.66180555,85.8490566,0.904554897
83.66527778,85.8490566,0.904554897
83.66875,85.66037736,0.902566864
83.67222222,85.8490566,0.904554897
83.67569444,86.22641509,0.908530962
83.67916667,86.03773585,0.90654293
83.68263889,85.8490566,0.904554897
83.68611111,86.03773585,0.90654293
83.68958333,86.03773585,0.90654293
83.69305555,85.8490566,0.904554897
83.69652778,85.8490566,0.904554897
83.7,85.8490566,0.904554897
83.70347222,85.8490566,0.904554897
83.70694444,85.66037736,0.902566864
83.71041667,85.66037736,0.902566864
83.71388889,85.8490566,0.904554897
83.71736111,85.47169811,0.900578831
83.72083333,85.47169811,0.900578831
83.72430555,85.66037736,0.902566864
83.72777778,85.8490566,0.904554897
83.73125,85.8490566,0.904554897
83.73472222,85.66037736,0.902566864
83.73819444,85.66037736,0.902566864
83.74166667,85.66037736,0.902566864
83.74513889,85.28301887,0.898590799
83.74861111,85.47169811,0.900578831
83.75208333,85.66037736,0.902566864
83.75555555,85.66037736,0.902566864
83.75902778,85.28301887,0.898590799
83.7625,85.28301887,0.898590799
83.76597222,85.28301887,0.898590799
83.76944444,85.28301887,0.898590799
83.77291667,85.09433962,0.896602766
83.77638889,85.09433962,0.896602766
83.77986111,84.90566038,0.894614733
83.78333333,84.90566038,0.894614733
83.78680555,84.90566038,0.894614733
83.79027778,84.71698113,0.8926267
83.79375,84.71698113,0.8926267
83.79722222,84.71698113,0.8926267
83.80069444,NaN,NaN
83.80416667,NaN,NaN
83.80763889,NaN,NaN
83.81111111,NaN,NaN
83.81458333,NaN,NaN
83.81805555,NaN,NaN
83.82152778,NaN,NaN
83.825,NaN,NaN
83.82847222,NaN,NaN
83.83194444,NaN,NaN
83.83541667,NaN,NaN
83.83888889,NaN,NaN
83.84236111,NaN,NaN
83.84583333,NaN,NaN
83.84930555,NaN,NaN
83.85277778,NaN,NaN
83.85625,NaN,NaN
83.85972222,NaN,NaN
83.86319444,NaN,NaN
83.86666667,NaN,NaN
83.87013889,NaN,NaN
83.87361111,NaN,NaN
83.87708333,NaN,NaN
83.88055555,NaN,NaN
83.88402778,NaN,NaN
83.8875,NaN,NaN
83.89097222,NaN,NaN
83.89444444,NaN,NaN
83.89791667,NaN,NaN
83.90138889,NaN,NaN
83.90486111,NaN,NaN
83.90833333,NaN,NaN
83.91180556,NaN,NaN
83.91527778,NaN,NaN
83.91875,NaN,NaN
83.92222222,NaN,NaN
83.92569444,NaN,NaN
83.92916667,NaN,NaN
83.93263889,NaN,NaN
83.93611111,NaN,NaN
83.93958333,NaN,NaN
83.94305556,NaN,NaN
83.94652778,NaN,NaN
83.95,NaN,NaN
83.95347222,NaN,NaN
83.95694444,NaN,NaN
83.96041667,NaN,NaN
83.96388889,NaN,NaN
83.96736111,NaN,NaN
83.97083333,NaN,NaN
83.97430556,NaN,NaN
83.97777778,NaN,NaN
83.98125,NaN,NaN
83.98472222,NaN,NaN
83.98819444,NaN,NaN
83.99166667,NaN,NaN
83.99513889,NaN,NaN
83.99861111,NaN,NaN
84.00208333,NaN,NaN
84.00555556,NaN,NaN
84.00902778,NaN,NaN
84.0125,NaN,NaN
84.01597222,NaN,NaN
84.01944444,NaN,NaN
84.02291667,NaN,NaN
84.02638889,NaN,NaN
84.02986111,NaN,NaN
84.03333333,NaN,NaN
84.03680556,NaN,NaN
84.04027778,NaN,NaN
84.04375,NaN,NaN
84.04722222,NaN,NaN
84.05069444,40.37735849,0.425439006
84.05416667,91.88679245,0.968171945
84.05763889,95.66037736,1.007932599
84.06111111,94.33962264,0.99401637
84.06458333,92.45283019,0.974136043
84.06805556,91.69811321,0.966183912
84.07152778,90.18867925,0.95027965
84.075,89.05660377,0.938351454
84.07847222,88.11320755,0.92841129
84.08194444,87.35849057,0.920459159
84.08541667,86.60377358,0.912507028
84.08888889,86.03773585,0.90654293
84.09236111,86.41509434,0.910518995
84.09583333,86.41509434,0.910518995
84.09930556,86.41509434,0.910518995
84.10277778,85.66037736,0.902566864
84.10625,85.47169811,0.900578831
84.10972222,85.47169811,0.900578831
84.11319444,85.09433962,0.896602766
84.11666667,84.71698113,0.8926267
84.12013889,84.52830189,0.890638668
84.12361111,84.71698113,0.8926267
84.12708333,84.33962264,0.888650635
84.13055556,84.33962264,0.888650635
84.13402778,84.1509434,0.886662602
84.1375,83.96226415,0.88467457
84.14097222,83.96226415,0.88467457
84.14444444,83.96226415,0.88467457
84.14791667,83.77358491,0.882686537
84.15138889,83.39622642,0.878710471
84.15486111,83.58490566,0.880698504
84.15833333,83.58490566,0.880698504
84.16180556,83.39622642,0.878710471
84.16527778,83.01886792,0.874734406
84.16875,82.83018868,0.872746373
84.17222222,82.45283019,0.868770308
84.17569444,82.45283019,0.868770308
84.17916667,82.26415094,0.866782275
84.18263889,82.26415094,0.866782275
84.18611111,82.26415094,0.866782275
84.18958333,82.26415094,0.866782275
84.19305556,82.0754717,0.864794242
84.19652778,82.26415094,0.866782275
84.2,82.45283019,0.868770308
84.20347222,82.45283019,0.868770308
84.20694444,81.88679245,0.862806209
84.21041667,81.69811321,0.860818177
84.21388889,81.88679245,0.862806209
84.21736111,81.88679245,0.862806209
84.22083333,82.0754717,0.864794242
84.22430556,81.69811321,0.860818177
84.22777778,81.69811321,0.860818177
84.23125,81.32075472,0.856842111
84.23472222,81.32075472,0.856842111
84.23819444,81.32075472,0.856842111
84.24166667,81.32075472,0.856842111
84.24513889,80.94339623,0.852866046
84.24861111,80.75471698,0.850878013
84.25208333,80.75471698,0.850878013
84.25555556,80.56603774,0.84888998
84.25902778,80.37735849,0.846901947
84.2625,80.37735849,0.846901947
84.26597222,80.37735849,0.846901947
84.26944444,80.18867925,0.844913915
84.27291667,80.37735849,0.846901947
84.27638889,80.18867925,0.844913915
84.27986111,80.18867925,0.844913915
84.28333333,80.37735849,0.846901947
84.28680556,79.81132075,0.840937849
84.29027778,79.62264151,0.838949817
84.29375,79.43396226,0.836961784
84.29722222,79.05660377,0.832985718
84.30069444,79.05660377,0.832985718
84.30416667,79.24528302,0.834973751
84.30763889,79.05660377,0.832985718
84.31111111,79.05660377,0.832985718
84.31458333,79.05660377,0.832985718
84.31805556,79.24528302,0.834973751
84.32152778,79.24528302,0.834973751
84.325,79.24528302,0.834973751
84.32847222,79.62264151,0.838949817
84.33194444,79.05660377,0.832985718
84.33541667,79.05660377,0.832985718
84.33888889,79.24528302,0.834973751
84.34236111,79.05660377,0.832985718
84.34583333,78.86792453,0.830997686
84.34930556,78.30188679,0.825033587
84.35277778,78.67924528,0.829009653
84.35625,78.67924528,0.829009653
84.35972222,78.11320755,0.823045555
84.36319444,78.30188679,0.825033587
84.36666667,78.11320755,0.823045555
84.37013889,78.11320755,0.823045555
84.37361111,77.73584906,0.819069489
84.37708333,77.73584906,0.819069489
84.38055556,77.9245283,0.821057522
84.38402778,77.54716981,0.817081456
84.3875,77.35849057,0.815093424
84.39097222,77.35849057,0.815093424
84.39444444,77.16981132,0.813105391
84.39791667,77.16981132,0.813105391
84.40138889,77.16981132,0.813105391
84.40486111,77.16981132,0.813105391
84.40833333,77.35849057,0.815093424
84.41180556,77.35849057,0.815093424
84.41527778,77.16981132,0.813105391
84.41875,77.35849057,0.815093424
84.42222222,76.79245283,0.809129325
