,Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
,NSRDB,771867,-,Iowa,USA,41.61,-93.54,-6,264,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.2.0
Date (MM/DD/YYYY),Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/5/2020,2020,7,5,17,30,93,605,22.2,0.18,1.3,62.59,30.1,983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/5/2020,2020,7,5,18,30,68,380,22.3,0.18,1,70.58,28.1,983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/5/2020,2020,7,5,19,30,20,91,22.8,0.18,0.8,80.1,26.5,983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/5/2020,2020,7,5,20,30,0,0,21.5,0.18,0.9,78.27,25.6,984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/5/2020,2020,7,5,21,30,0,0,21.2,0.18,0.9,80.94,24.7,984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/5/2020,2020,7,5,22,30,0,0,20.9,0.18,1,83.05,24,984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/5/2020,2020,7,5,23,30,0,0,20.7,0.18,1,84.73,23.4,984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/6/2020,2020,7,6,0,30,0,0,20.5,0.18,0.9,86.11,22.9,984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/6/2020,2020,7,6,1,30,0,0,20.3,0.18,0.9,87.29,22.5,984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/6/2020,2020,7,6,2,30,0,0,20.2,0.18,0.9,88.41,22.2,984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/6/2020,2020,7,6,3,30,0,0,20.1,0.18,0.8,89.69,21.9,985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/6/2020,2020,7,6,4,30,0,0,20,0.18,0.7,87.63,22.2,985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/6/2020,2020,7,6,5,30,39,227,21.1,0.18,0.9,86.91,23.4,985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/6/2020,2020,7,6,6,30,80,484,20.9,0.18,1,79.09,24.8,985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/6/2020,2020,7,6,7,30,107,628,21.4,0.18,1,73.05,26.6,985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/6/2020,2020,7,6,8,30,128,712,21.3,0.18,1,65.08,28.5,985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/6/2020,2020,7,6,9,30,143,766,21.2,0.18,0.9,61.32,29.4,985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/6/2020,2020,7,6,10,30,317,234,21.3,0.18,0.9,59.15,30.1,985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/6/2020,2020,7,6,11,30,191,754,21.4,0.18,1.1,57.73,30.7,985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/6/2020,2020,7,6,12,30,378,315,21.6,0.18,1.4,56.77,31.2,984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/6/2020,2020,7,6,13,30,163,801,21.7,0.18,1.6,56.29,31.5,984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/6/2020,2020,7,6,14,30,152,783,21.8,0.18,1.6,56.42,31.5,984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/6/2020,2020,7,6,15,30,137,748,21.7,0.18,1.6,56.91,31.3,983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/6/2020,2020,7,6,16,30,125,673,21.8,0.18,1.4,57.72,31.1,983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/6/2020,2020,7,6,17,30,104,559,22,0.18,1.3,58.68,31,983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/6/2020,2020,7,6,18,30,73,365,22,0.18,1,66.94,28.8,983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/6/2020,2020,7,6,19,30,18,54,23,0.18,0.8,78.28,27.1,984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/6/2020,2020,7,6,20,30,0,0,21.9,0.18,0.9,77.79,26.1,984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/6/2020,2020,7,6,21,30,0,0,21.7,0.18,1,80.64,25.3,984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/6/2020,2020,7,6,22,30,0,0,21.6,0.18,1,83.33,24.6,984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/6/2020,2020,7,6,23,30,0,0,21.5,0.18,1,85.76,24,984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/7/2020,2020,7,7,0,30,0,0,21.4,0.18,1.1,87.41,23.6,984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/7/2020,2020,7,7,1,30,0,0,21.4,0.18,1.1,89.94,23.1,984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/7/2020,2020,7,7,2,30,0,0,21.4,0.18,1.1,91.67,22.8,984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/7/2020,2020,7,7,3,30,0,0,21.4,0.18,1.2,93.44,22.5,984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/7/2020,2020,7,7,4,30,0,0,21.4,0.18,1.4,91.21,22.9,984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/7/2020,2020,7,7,5,30,38,89,21.8,0.18,1.9,87.21,24.1,985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/7/2020,2020,7,7,6,30,94,405,22.2,0.18,2.1,79.92,25.9,985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/7/2020,2020,7,7,7,30,123,576,22.8,0.18,2.2,73.27,28,985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/7/2020,2020,7,7,8,30,155,634,22.8,0.18,2.2,67.49,29.5,984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/7/2020,2020,7,7,9,30,186,669,22.9,0.18,2.2,64.38,30.4,984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/7/2020,2020,7,7,10,30,359,46,23,0.18,2.4,62.37,31,984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/7/2020,2020,7,7,11,30,263,396,23,0.18,2.5,60.61,31.5,984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/7/2020,2020,7,7,12,30,165,805,22.9,0.18,2.6,59.57,31.7,983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/7/2020,2020,7,7,13,30,162,796,22.7,0.18,2.6,58.37,31.9,983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/7/2020,2020,7,7,14,30,154,774,22.6,0.18,2.4,57.89,31.9,982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/7/2020,2020,7,7,15,30,142,736,22.6,0.18,2.1,57.86,31.9,982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/7/2020,2020,7,7,16,30,124,672,22.8,0.18,1.7,59.19,31.7,981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/7/2020,2020,7,7,17,30,102,562,22.8,0.18,1.5,59.8,31.6,981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/7/2020,2020,7,7,18,30,70,371,23.3,0.18,1.1,70.98,29.1,981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/7/2020,2020,7,7,19,30,18,76,23.7,0.18,1.1,81.23,27.2,981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/7/2020,2020,7,7,20,30,0,0,22.7,0.18,1.3,81.24,26.2,982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/7/2020,2020,7,7,21,30,0,0,22.5,0.18,1.6,82.42,25.7,982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/7/2020,2020,7,7,22,30,0,0,22.3,0.18,1.9,83.74,25.2,982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/7/2020,2020,7,7,23,30,0,0,22.1,0.18,2,85.23,24.7,982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/2020,2020,7,8,0,30,0,0,21.8,0.18,2,86.73,24.2,982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/2020,2020,7,8,1,30,0,0,21.6,0.18,2,88.83,23.6,982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/2020,2020,7,8,2,30,0,0,21.5,0.18,1.9,90.68,23.1,982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/2020,2020,7,8,3,30,0,0,21.4,0.18,1.9,93.03,22.6,982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/2020,2020,7,8,4,30,0,0,21.4,0.18,2.1,91.74,22.8,982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/2020,2020,7,8,5,30,39,212,21.6,0.18,2.5,86.98,23.9,982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/2020,2020,7,8,6,30,78,490,22.1,0.18,2.5,80.55,25.7,982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/2020,2020,7,8,7,30,102,649,23.3,0.18,2.7,74.17,28.3,982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/2020,2020,7,8,8,30,117,740,23.7,0.18,3.1,66.56,30.6,982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/2020,2020,7,8,9,30,129,793,23.5,0.18,3.4,61.23,31.9,981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/2020,2020,7,8,10,30,138,822,23.5,0.18,3.6,58.99,32.6,981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/2020,2020,7,8,11,30,209,688,23.6,0.18,3.8,57.68,33.1,981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/2020,2020,7,8,12,30,140,845,23.7,0.18,3.9,57.63,33.2,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/2020,2020,7,8,13,30,137,837,23.8,0.18,3.9,57.75,33.2,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/2020,2020,7,8,14,30,338,307,23.8,0.18,3.8,58.83,32.9,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/2020,2020,7,8,15,30,119,784,23.8,0.18,3.6,60.34,32.5,979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/2020,2020,7,8,16,30,104,730,24,0.18,3.3,62.78,32,979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/2020,2020,7,8,17,30,85,633,24.3,0.18,3.1,65.11,31.7,979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/2020,2020,7,8,18,30,59,461,24.9,0.18,1.9,77.53,29.2,979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/2020,2020,7,8,19,30,19,117,24.4,0.18,1.6,83.57,27.4,979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/2020,2020,7,8,20,30,0,0,23.8,0.18,1.6,84.41,26.6,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/2020,2020,7,8,21,30,0,0,23.5,0.18,1.8,85.49,26.1,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/2020,2020,7,8,22,30,0,0,23.2,0.18,1.9,87.3,25.5,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/2020,2020,7,8,23,30,0,0,23,0.18,2,88.89,25,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2020,2020,7,9,0,30,0,0,22.9,0.18,2,89.99,24.7,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2020,2020,7,9,1,30,0,0,22.9,0.18,1.8,91.9,24.3,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2020,2020,7,9,2,30,0,0,22.8,0.18,1.6,93.74,23.9,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2020,2020,7,9,3,30,0,0,22.7,0.18,1.4,96.04,23.4,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2020,2020,7,9,4,30,0,0,22.6,0.18,1.7,95.26,23.4,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2020,2020,7,9,5,30,36,57,22.7,0.18,2.2,91.75,24.1,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2020,2020,7,9,6,30,83,390,22.9,0.18,2.5,85.34,25.5,979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2020,2020,7,9,7,30,85,28,22.8,0.18,2.6,76.85,27.2,979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2020,2020,7,9,8,30,141,2,22.1,0.18,2.3,68.79,28.4,979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2020,2020,7,9,9,30,187,9,21.6,0.18,1.5,63.64,29.2,978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2020,2020,7,9,10,30,355,69,21.3,0.18,1.1,60.41,29.8,978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2020,2020,7,9,11,30,368,54,21.2,0.18,1.1,59.81,29.8,978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2020,2020,7,9,12,30,363,42,21.1,0.18,0.7,60.85,29.4,977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2020,2020,7,9,13,30,128,2,21.2,0.18,0.9,63.11,28.9,977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2020,2020,7,9,14,30,152,9,21,0.18,1.7,63.34,28.6,977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2020,2020,7,9,15,30,173,156,20.8,0.18,2.6,63.93,28.3,977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2020,2020,7,9,16,30,116,694,20.5,0.18,3.5,64.37,27.8,977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2020,2020,7,9,17,30,85,525,20.2,0.18,3.8,64.31,27.5,978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2020,2020,7,9,18,30,58,459,20.3,0.18,3.3,73.64,25.3,979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2020,2020,7,9,19,30,18,136,20.4,0.18,2.6,82.16,23.6,979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2020,2020,7,9,20,30,0,0,20.3,0.18,2.2,87.46,22.5,981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2020,2020,7,9,21,30,0,0,20.2,0.18,1.9,91.17,21.7,981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2020,2020,7,9,22,30,0,0,20.1,0.18,1.8,93.91,21.1,982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2020,2020,7,9,23,30,0,0,19.8,0.18,2,94.75,20.7,982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2020,2020,7,10,0,30,0,0,19.4,0.18,2.1,94.44,20.3,982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2020,2020,7,10,1,30,0,0,19,0.18,2,94.3,19.9,983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2020,2020,7,10,2,30,0,0,18.6,0.18,2.1,93.24,19.7,983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2020,2020,7,10,3,30,0,0,18.2,0.18,2.2,92.13,19.5,983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2020,2020,7,10,4,30,0,0,17.9,0.18,2.4,89.14,19.7,984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2020,2020,7,10,5,30,32,329,17.8,0.18,2.7,83.1,20.8,984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2020,2020,7,10,6,30,59,604,18.1,0.18,2.5,75.34,22.7,985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2020,2020,7,10,7,30,76,743,18.6,0.18,2.4,66.11,25.4,985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2020,2020,7,10,8,30,87,824,17.6,0.18,2.5,53.83,27.8,985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2020,2020,7,10,9,30,94,872,17.5,0.18,2.4,48.99,29.3,986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2020,2020,7,10,10,30,100,900,17.9,0.18,2.4,46.9,30.5,986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2020,2020,7,10,11,30,99,916,18.2,0.18,2.4,45.47,31.4,985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2020,2020,7,10,12,30,97,921,18.4,0.18,2.4,44.3,32.1,985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2020,2020,7,10,13,30,98,908,18.5,0.18,2.3,43.5,32.5,984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2020,2020,7,10,14,30,215,618,18.5,0.18,2.3,43.54,32.5,984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2020,2020,7,10,15,30,177,633,18.5,0.18,2.2,44.13,32.3,984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2020,2020,7,10,16,30,122,656,19,0.18,2.1,46.04,32,983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2020,2020,7,10,17,30,72,681,18.3,0.18,2.1,44.56,31.8,983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2020,2020,7,10,18,30,76,200,20.2,0.18,1.4,62.26,28.1,983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2020,2020,7,10,19,30,15,20,19.7,0.18,1.3,68.89,25.8,983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2020,2020,7,10,20,30,0,0,18.4,0.18,1.4,69.17,24.4,983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2020,2020,7,10,21,30,0,0,18,0.18,1.4,71.43,23.5,983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2020,2020,7,10,22,30,0,0,17.7,0.18,1.3,73.61,22.7,983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2020,2020,7,10,23,30,0,0,17.6,0.18,1.3,76.02,22,983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/11/2020,2020,7,11,0,30,0,0,17.4,0.18,1.3,78.1,21.4,983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/11/2020,2020,7,11,1,30,0,0,17.2,0.18,1.2,80.06,20.8,983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/11/2020,2020,7,11,2,30,0,0,17,0.18,1.2,81.95,20.2,983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/11/2020,2020,7,11,3,30,0,0,16.8,0.18,1.2,82.9,19.8,983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/11/2020,2020,7,11,4,30,0,0,16.7,0.18,1.4,81.11,20,983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/11/2020,2020,7,11,5,30,35,118,17.1,0.18,2.1,76.9,21.3,983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/11/2020,2020,7,11,6,30,71,510,17.2,0.18,2.9,69.25,23.1,983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/11/2020,2020,7,11,7,30,98,647,18.5,0.18,3.4,65.94,25.3,983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/11/2020,2020,7,11,8,30,118,728,20.4,0.18,3.4,66.88,27.1,983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/11/2020,2020,7,11,9,30,133,780,21.4,0.18,3.3,66.01,28.4,983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/11/2020,2020,7,11,10,30,146,806,22.2,0.18,3.3,64.2,29.7,983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/11/2020,2020,7,11,11,30,144,834,22.6,0.18,3.2,62.47,30.6,982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/11/2020,2020,7,11,12,30,131,858,22.7,0.18,3.1,60.18,31.3,982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/11/2020,2020,7,11,13,30,129,850,22.5,0.18,3.1,58.42,31.6,981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/11/2020,2020,7,11,14,30,119,837,22.2,0.18,3,57.29,31.7,981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/11/2020,2020,7,11,15,30,104,812,21.9,0.18,2.9,57.49,31.3,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/11/2020,2020,7,11,16,30,149,572,21.7,0.18,2.8,59.04,30.6,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/11/2020,2020,7,11,17,30,95,206,21.8,0.18,2.7,60.69,30.2,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/11/2020,2020,7,11,18,30,63,296,22,0.18,2.1,73.08,27.2,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/11/2020,2020,7,11,19,30,16,142,21.3,0.18,2.4,80.11,25,981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/11/2020,2020,7,11,20,30,0,0,20.1,0.18,3,80.09,23.7,981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/11/2020,2020,7,11,21,30,0,0,18.9,0.18,3.1,80.52,22.4,982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/11/2020,2020,7,11,22,30,0,0,17.8,0.18,2.6,81.49,21.1,982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/11/2020,2020,7,11,23,30,0,0,16.9,0.18,2.3,81.91,20.1,982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/12/2020,2020,7,12,0,30,0,0,16.2,0.18,2.3,81.71,19.4,982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/12/2020,2020,7,12,1,30,0,0,15.9,0.18,2.4,82.35,19,982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/12/2020,2020,7,12,2,30,0,0,16.1,0.18,2.5,85.35,18.6,983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/12/2020,2020,7,12,3,30,0,0,16.5,0.18,2.5,88.98,18.3,983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/12/2020,2020,7,12,4,30,0,0,16.8,0.18,2.7,90.26,18.4,983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/12/2020,2020,7,12,5,30,31,297,17.2,0.18,3,85.89,19.6,984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/12/2020,2020,7,12,6,30,60,586,18.1,0.18,3,80.16,21.7,984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/12/2020,2020,7,12,7,30,75,734,18.8,0.18,2.9,72.81,24,984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/12/2020,2020,7,12,8,30,84,824,18.6,0.18,2.8,63.99,25.9,984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/12/2020,2020,7,12,9,30,88,877,18.1,0.18,2.8,57.62,27.2,984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/12/2020,2020,7,12,10,30,94,904,18.1,0.18,2.8,54.25,28.2,983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/12/2020,2020,7,12,11,30,100,914,18.2,0.18,2.8,52.8,28.8,983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/12/2020,2020,7,12,12,30,105,912,18.3,0.18,2.9,51.43,29.3,983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/12/2020,2020,7,12,13,30,105,902,18.2,0.18,2.8,50.79,29.5,982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/12/2020,2020,7,12,14,30,113,857,18.2,0.18,2.8,50.61,29.5,982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/12/2020,2020,7,12,15,30,161,656,18,0.18,2.5,51.29,29.1,982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/12/2020,2020,7,12,16,30,142,561,17.8,0.18,1.7,52.01,28.6,982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/12/2020,2020,7,12,17,30,82,639,17.7,0.18,1.3,52.77,28.3,983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/12/2020,2020,7,12,18,30,53,508,17.9,0.18,1.1,61.54,25.8,983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/12/2020,2020,7,12,19,30,16,125,18.7,0.18,1.2,74.64,23.5,982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/12/2020,2020,7,12,20,30,0,0,17.6,0.18,1.2,75,22.2,983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/12/2020,2020,7,12,21,30,0,0,17.3,0.18,1.1,76.95,21.5,983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/12/2020,2020,7,12,22,30,0,0,17.1,0.18,1,78.27,21,983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
