time/d;R1;R2;;;;;;time/s;?t/s;<R1>/C;<R2>/C;;time/s;<R1>/mol e-;<R2>/mol e-;R1 mmol e-;R2 mmol e-;;;;;
1,215287394;1,460485665;1,615286449;;;;;;105000,8309;600,0000581;4,118569975;4,555108226;;105000,8309;0,029711978;0,029812204;29,71197772;29,81220414;;;;;
1,22223184;1,446309103;1,60000312;;;;;;105600,8309;600,0000581;4,078592067;4,512009235;;105600,8309;0,029754249;0,029858968;29,75424949;29,85896798;;;;;
1,229176285;1,431577624;1,586552727;;;;;;106200,831;600,000058;4,03704929;4,474079122;;106200,831;0,029796091;0,029905339;29,7960907;29,9053387;;;;;
1,23612073;1,417805023;1,57264482;;;;;;106800,831;600,0000581;3,998210552;4,434858822;;106800,831;0,029837529;0,029951303;29,83752938;29,95130293;;;;;
1,243065175;1,404213675;1,558552984;;;;;;107400,8311;600,0000581;3,959882948;4,395119839;;107400,8311;0,029878571;0,029996855;29,87857082;29,9968553;;;;;
1,25000962;1,390260184;1,544334548;;;;;;108000,8312;600,000058;3,920534098;4,355023845;;108000,8312;0,029919204;0,030041992;29,91920443;30,04199209;;;;;
1,256954065;1,376238495;1,530653543;;;;;;108600,8312;600,0000581;3,880992933;4,316443408;;108600,8312;0,029959428;0,030086729;29,95942822;30,08672903;;;;;
1,26389851;1,36333234;1,517513219;;;;;;109200,8313;600,0000581;3,844597572;4,279387691;;109200,8313;0,029999275;0,030131082;29,99927481;30,13108191;;;;;
1,270842955;1,349492063;1,50426669;;;;;;109800,8313;600,0000581;3,805567986;4,242032477;;109800,8313;0,030038717;0,030175048;30,03871688;30,17504763;;;;;
1,2777874;1,336315221;1,4905647;;;;;;110400,8314;600,0000581;3,768409288;4,20339286;;110400,8314;0,030077774;0,030218613;30,07777382;30,21861288;;;;;
1,284731846;1,323883021;1,478542804;;;;;;111000,8315;600,0000581;3,73335048;4,169491111;;111000,8315;0,030116467;0,030261827;30,1164674;30,26182676;;;;;
1,291676291;1,311593485;1,465505648;;;;;;111600,8315;600,0000581;3,698693986;4,132726327;;111600,8315;0,030154802;0,03030466;30,1548018;30,3046596;;;;;
1,298620736;1,299079232;1,452691256;;;;;;112200,8316;600,0000581;3,66340379;4,096589739;;112200,8316;0,03019277;0,030347118;30,19277043;30,3471179;;;;;
1,305565181;1,286547993;1,440927928;;;;;;112800,8316;600,000058;3,628065691;4,06341715;;112800,8316;0,030230373;0,030389232;30,23037281;30,3892324;;;;;
1,312509626;1,274917016;1,428753056;;;;;;113400,8317;600,0000581;3,595266333;4,029084009;;113400,8317;0,030267635;0,030430991;30,26763525;30,43099106;;;;;
1,319454071;1,263445711;1,417237331;;;;;;114000,8317;600,0000581;3,562917249;3,996609662;;114000,8317;0,030304562;0,030472413;30,30456241;30,47241314;;;;;
1,326398516;1,251891443;1,406139979;;;;;;114600,8318;600,000058;3,53033421;3,965315123;;114600,8318;0,030341152;0,030513511;30,34115188;30,51351088;;;;;
1,333342961;1,240849813;1,396021389;;;;;;115200,8319;600,0000581;3,49919681;3,936780697;;115200,8319;0,030377419;0,030554313;30,37741862;30,55431287;;;;;
1,340287406;1,228883054;1,384127941;;;;;;115800,8319;600,0000581;3,465450548;3,90324117;;115800,8319;0,030413336;0,030594767;30,41333561;30,59476726;;;;;
1,347231852;1,217419592;1,372290076;;;;;;116400,832;600,000058;3,43312358;3,869858389;;116400,832;0,030448918;0,030634876;30,44891755;30,63487565;;;;;
1,354176297;1,205691124;1,361209046;;;;;;117000,832;600,0000581;3,4000493;3,838609881;;117000,832;0,030484157;0,03067466;30,4841567;30,67466017;;;;;
1,361120742;1,195550805;1,349045623;;;;;;117600,8321;600,0000581;3,371453595;3,804309025;;117600,8321;0,030519099;0,030714089;30,51909947;30,7140892;;;;;
1,368065187;1,184606153;1,339160272;;;;;;118200,8322;600,000058;3,340589676;3,776432333;;118200,8322;0,030553722;0,030753229;30,55372236;30,75322929;;;;;
1,375009632;1,173520768;1,328203787;;;;;;118800,8322;600,0000581;3,309328886;3,745535043;;118800,8322;0,030588021;0,030792049;30,58802126;30,79204916;;;;;
1,381954077;1,163035606;1,317167762;;;;;;119400,8323;600,0000581;3,279760727;3,714413449;;119400,8323;0,030622014;0,030830546;30,6220137;30,83054648;;;;;
1,388898522;1,152815197;1,30728176;;;;;;120000,8323;600,0000581;3,250939171;3,686534919;;120000,8323;0,030655707;0,030868755;30,65570743;30,86875485;;;;;
1,395842967;1,142747655;1,296571936;;;;;;120600,8324;600,0000581;3,222548699;3,656333215;;120600,8324;0,030689107;0,03090665;30,68910691;30,9066502;;;;;
1,402787413;1,132757989;1,286807325;;;;;;121200,8324;600,0000581;3,194377838;3,628797009;;121200,8324;0,030722214;0,03094426;30,72221441;30,94426016;;;;;
1,409731858;1,122529521;1,277322603;;;;;;121800,8325;600,0000581;3,165533555;3,60205009;;121800,8325;0,030755023;0,030981593;30,75502297;30,98159291;;;;;
1,416676303;1,112909907;1,266745624;;;;;;122400,8326;600,0000581;3,13840624;3,572223006;;122400,8326;0,03078755;0,031018617;30,78755037;31,01861652;;;;;
1,423620748;1,102799332;1,25727195;;;;;;123000,8326;600,000058;3,109894417;3,545507241;;123000,8326;0,030819782;0,031055363;30,81978226;31,05536324;;;;;
1,430565193;1,093649143;1,247783241;;;;;;123600,8327;600,0000581;3,084090883;3,518749081;;123600,8327;0,030851747;0,031091833;30,85174672;31,09183263;;;;;
1,437509638;1,084027946;1,238697166;;;;;;124200,8327;600,0000581;3,056959104;3,493126347;;124200,8327;0,03088343;0,031128036;30,88342998;31,12803646;;;;;
1,444454083;1,073560669;1,229406733;;;;;;124800,8328;600,000058;3,027441379;3,466927322;;124800,8328;0,030914807;0,031163969;30,91480731;31,16396875;;;;;
1,451398528;1,063899576;1,220345742;;;;;;125400,8328;600,0000581;3,000197096;3,441375326;;125400,8328;0,030945902;0,031199636;30,94590227;31,19963622;;;;;
1,458342973;1,054725101;1,211985847;;;;;;126000,8329;600,0000581;2,974325072;3,417800419;;126000,8329;0,030976729;0,031235059;30,97672908;31,23505934;;;;;
1,465287419;1,046161338;1,202044775;;;;;;126600,833;600,000058;2,95017526;3,389766592;;126600,833;0,031007306;0,031270192;31,0073056;31,27019192;;;;;
1,472231864;1,034994003;1,192619655;;;;;;127200,833;600,0000581;2,91868337;3,363187752;;127200,833;0,031037556;0,031305049;31,03755572;31,30504902;;;;;
1,479176309;1,027121118;1,183930637;;;;;;127800,8331;600,0000581;2,896481833;3,338684721;;127800,8331;0,031067576;0,031339652;31,06757575;31,33965217;;;;;
1,486120754;1,018137211;1,175027207;;;;;;128400,8331;600,000058;2,871147213;3,313577045;;128400,8331;0,031097333;0,031373995;31,09733319;31,3739951;;;;;
1,493065199;1,009240614;1,166369254;;;;;;129000,8332;600,0000581;2,846058807;3,289161616;;129000,8332;0,031126831;0,031408085;31,12683061;31,40808497;;;;;
1,500009644;1,000794132;1,158192056;;;;;;129600,8333;600,0000581;2,822239726;3,266101915;;129600,8333;0,031156081;0,031441936;31,15608117;31,44193585;;;;;
1,506954089;0,993214062;1,150202242;;;;;;130200,8333;600,0000581;2,800863927;3,243570638;;130200,8333;0,03118511;0,031475553;31,18511018;31,47555321;;;;;
1,513898534;0,985520751;1,142051384;;;;;;130800,8334;600,0000581;2,779168787;3,220585214;;130800,8334;0,031213914;0,031508932;31,21391433;31,50893233;;;;;
1,520842981;0,97783014;1,134312514;;;;;;131400,8336;600,0001873;2,757481856;3,198762289;;131400,8336;0,031242494;0,031542085;31,24249372;31,54208528;;;;;
1,527787427;0,970097776;1,125873182;;;;;;132000,8337;600,0000939;2,735676156;3,174962869;;132000,8337;0,031270847;0,031574992;31,2708471;31,57499157;;;;;
1,534731872;0,962016931;1,118601211;;;;;;132600,8337;600,0000939;2,712888169;3,15445591;;132600,8337;0,031298964;0,031607685;31,2989643;31,60768531;;;;;
1,541676318;0,953719846;1,110887496;;;;;;133200,8338;600,0000939;2,689490385;3,132703228;;133200,8338;0,031326839;0,031640154;31,326839;31,64015361;;;;;
1,548620763;0,945809599;1,103642512;;;;;;133800,8339;600,0000939;2,667183488;3,112272372;;133800,8339;0,031354483;0,03167241;31,3544825;31,67241015;;;;;
1,555565209;0,938546754;1,095321917;;;;;;134400,834;600,0000939;2,646702259;3,088808289;;134400,834;0,031381914;0,031704423;31,38191373;31,7044235;;;;;
1,562509654;0,931678258;1,08793386;;;;;;135000,8341;600,0000939;2,627333098;3,067973966;;135000,8341;0,031409144;0,031736221;31,40914422;31,73622092;;;;;
1,5694541;0,924753788;1,080559468;;;;;;135600,8342;600,0000939;2,607806089;3,047178177;;135600,8342;0,031436172;0,031767803;31,43617231;31,7678028;;;;;
1,576398545;0,917115248;1,073528004;;;;;;136200,8343;600,0000939;2,586265404;3,027349444;;136200,8343;0,031462977;0,031799179;31,46297716;31,79917918;;;;;
1,583342991;0,909523615;1,068018962;;;;;;136800,8344;600,0000939;2,564856997;3,011813943;;136800,8344;0,03148956;0,031830395;31,48956012;31,83039454;;;;;
1,590287436;0,902543948;1,061301625;;;;;;137400,8345;600,0000939;2,545174331;2,99287105;;137400,8345;0,031515939;0,031861414;31,51593908;31,86141357;;;;;
1,597231882;0,895254427;1,054528486;;;;;;138000,8346;600,0000939;2,52461788;2,973770796;;138000,8346;0,031542105;0,031892235;31,54210499;31,89223463;;;;;
1,604176327;0,888753228;1,046991411;;;;;;138600,8347;600,0000939;2,506284494;2,952516242;;138600,8347;0,031568081;0,031922835;31,56808089;31,92283541;;;;;
1,611120773;0,882069779;1,040062878;;;;;;139200,8348;600,0000939;2,487437167;2,932977775;;139200,8348;0,031593861;0,031953234;31,59386145;31,95323369;;;;;
1,618065218;0,875668318;1,033278104;;;;;;139800,8349;600,0000939;2,469385043;2,913844708;;139800,8349;0,031619455;0,031983434;31,61945491;31,98343367;;;;;
1,625009664;0,868655937;1,026327909;;;;;;140400,835;600,0000939;2,449610126;2,894245156;;140400,835;0,031644843;0,032013431;31,64484342;32,01343051;;;;;
1,63195411;0,862352446;1,019589442;;;;;;141000,8351;600,0000939;2,431834279;2,875242677;;141000,8351;0,031670048;0,03204323;31,67004769;32,0432304;;;;;
1,638898555;0,856209504;1,012961821;;;;;;141600,8352;600,0000939;2,414511179;2,856552781;;141600,8352;0,031695072;0,032072837;31,69507242;32,07283659;;;;;
1,645843001;0,849542516;1,006020941;;;;;;142200,8352;600,0000939;2,395710269;2,836979498;;142200,8352;0,031719902;0,03210224;31,71990229;32,10223991;;;;;
1,652787446;0,8429061;0,999626569;;;;;;142800,8353;600,0000939;2,376995575;2,818947367;;142800,8353;0,031744538;0,032131456;31,7445382;32,13145634;;;;;
1,659731892;0,836918827;0,993346861;;;;;;143400,8354;600,0000939;2,360111461;2,801238588;;143400,8354;0,031768999;0,032160489;31,76899912;32,16048923;;;;;
1,666676337;0,830613442;0,986702637;;;;;;144000,8355;600,0000939;2,342330272;2,782501871;;144000,8355;0,031793276;0,032189328;31,79327574;32,18932793;;;;;
1,673620783;0,824894507;0,980389542;;;;;;144600,8356;600,0000939;2,326202875;2,764698941;;144600,8356;0,031817385;0,032217982;31,81738522;32,21798211;;;;;
1,680565228;0,818694879;0,973904951;;;;;;145200,8357;600,0000939;2,308719921;2,746412392;;145200,8357;0,031841313;0,032246447;31,8413135;32,24644677;;;;;
1,687509674;0,812701349;0,967895121;;;;;;145800,8358;600,0000939;2,291818163;2,729464668;;145800,8358;0,031865067;0,032274736;31,8650666;32,27473578;;;;;
1,694454119;0,806819197;0,961812062;;;;;;146400,8359;600,0000939;2,275230493;2,71231044;;146400,8359;0,031888648;0,032302847;31,88864779;32,30284699;;;;;
1,701398565;0,800935501;0,955218844;;;;;;147000,836;600,0000939;2,258638467;2,693717562;;147000,836;0,031912057;0,032330766;31,91205701;32,3307655;;;;;
1,70834301;0,795383357;0,949641982;;;;;;147600,8361;600,0000939;2,242981418;2,677990808;;147600,8361;0,031935304;0,032358521;31,93530395;32,35852101;;;;;
1,715287456;0,789949808;0,943250543;;;;;;148200,8362;600,0000939;2,227658806;2,659966948;;148200,8362;0,031958392;0,03238609;31,95839209;32,38608972;;;;;
1,722231901;0,784461721;0,937551426;;;;;;148800,8363;600,0000939;2,2121824;2,643895436;;148800,8363;0,03198132;0,032413492;31,98131982;32,41349186;;;;;
1,729176347;0,775906344;0,929413911;;;;;;149400,8364;600,0000939;2,188056233;2,620947639;;149400,8364;0,032003998;0,032440656;32,0039975;32,44065617;;;;;
1,736120792;0,773170859;0,925971242;;;;;;150000,8365;600,0000939;2,180342163;2,611239312;;150000,8365;0,032026595;0,03246772;32,02659523;32,46771985;;;;;
1,743065238;0,767322834;0,920109885;;;;;;150600,8366;600,0000939;2,16385073;2,594710283;;150600,8366;0,032049022;0,032494612;32,04902204;32,49461222;;;;;
1,750009684;0,762075805;0,914833445;;;;;;151200,8367;600,0000939;2,149054105;2,579830718;;151200,8367;0,032071295;0,03252135;32,0712955;32,52135037;;;;;
1,756954129;0,756672364;0,90984009;;;;;;151800,8368;600,0000939;2,133816399;2,565749455;;151800,8368;0,032093411;0,032547943;32,09341102;32,54794258;;;;;
1,763898575;0,751483882;0,904834289;;;;;;152400,8368;600,0000939;2,11918488;2,551633093;;152400,8368;0,032115375;0,032574388;32,1153749;32,57438849;;;;;
1,77084302;0,746398338;0,898841656;;;;;;153000,8369;600,0000939;2,104843644;2,534733868;;153000,8369;0,03213719;0,032600659;32,13719014;32,60065924;;;;;
1,777787466;0,740798532;0,894233061;;;;;;153600,837;600,0000939;2,089052186;2,521737627;;153600,837;0,032158842;0,032626795;32,15884172;32,6267953;;;;;
1,784731911;0,73564466;0,888895934;;;;;;154200,8371;600,0000939;2,074518267;2,506686926;;154200,8371;0,032180343;0,032652775;32,18034266;32,65277537;;;;;
1,791676357;0,731059036;0,883355791;;;;;;154800,8372;600,0000939;2,061586804;2,49106372;;154800,8372;0,03220171;0,032678594;32,20170957;32,67859351;;;;;
1,798620802;0,72638947;0,878342347;;;;;;155400,8373;600,0000939;2,048418626;2,476925805;;155400,8373;0,03222294;0,032704265;32,22294001;32,70426513;;;;;
1,805565248;0,721765753;0,873470698;;;;;;156000,8374;600,0000939;2,035379741;2,463187755;;156000,8374;0,032244035;0,032729794;32,24403531;32,72979436;;;;;
1,812509693;0,717211884;0,868797977;;;;;;156600,8375;600,0000939;2,02253783;2,450010677;;156600,8375;0,032264998;0,032755187;32,26499751;32,75518702;;;;;
1,819454139;0,712348838;0,863757678;;;;;;157200,8376;600,0000939;2,008824036;2,435797033;;157200,8376;0,032285818;0,032780432;32,28581757;32,78043236;;;;;
1,826398584;0,707733454;0,858588211;;;;;;157800,8377;600,0000939;1,995808653;2,421219134;;157800,8377;0,032306503;0,032805527;32,30650274;32,80552662;;;;;
1,83334303;0,70272986;0,853561171;;;;;;158400,8378;600,0000939;1,981698515;2,407042878;;158400,8378;0,032327042;0,032830474;32,32704167;32,83047394;;;;;
1,840287475;0,698192755;0,848802831;;;;;;159000,8379;600,0000939;1,968903878;2,393624357;;159000,8379;0,032347448;0,032855282;32,34744799;32,8552822;;;;;
1,847231921;0,693948188;0,844173054;;;;;;159600,838;600,0000939;1,956934195;2,380568384;;159600,838;0,03236773;0,032879955;32,36773026;32,87995513;;;;;
1,854176367;0,689317703;0,839553863;;;;;;160200,8381;600,0000939;1,943876227;2,367542263;;160200,8381;0,032387877;0,032904493;32,38787718;32,90449307;;;;;
1,861120812;0,684907769;0,834765085;;;;;;160800,8382;600,0000939;1,93144021;2,354037908;;160800,8382;0,032407895;0,032928891;32,40789522;32,92889103;;;;;
1,868065258;0,68063986;0,829872168;;;;;;161400,8383;600,0000939;1,919404705;2,340239881;;161400,8383;0,032427789;0,032953146;32,42778851;32,95314599;;;;;
1,875009703;0,676622475;0,825432079;;;;;;162000,8383;600,0000939;1,908075678;2,327718827;;162000,8383;0,032447564;0,032977271;32,44756439;32,97727118;;;;;
1,881954149;0,672080596;0,820931363;;;;;;162600,8384;600,0000939;1,895267576;2,315026806;;162600,8384;0,032467208;0,033001265;32,46720753;33,00126483;;;;;
1,888898594;0,667771609;0,816408764;;;;;;163200,8385;600,0000939;1,883116231;2,302273074;;163200,8385;0,032486725;0,033025126;32,48672472;33,02512629;;;;;
1,89584304;0,663617273;0,812434368;;;;;;163800,8386;600,0000939;1,871401002;2,291065275;;163800,8386;0,03250612;0,033048872;32,50612049;33,04887159;;;;;
1,902787485;0,659686792;0,807891729;;;;;;164400,8387;600,0000939;1,860317046;2,278255033;;164400,8387;0,032525401;0,033072484;32,52540138;33,07248412;;;;;
1,909731931;0,655481199;0,803491346;;;;;;165000,8388;600,0000939;1,848457272;2,265845951;;165000,8388;0,032544559;0,033095968;32,54455936;33,09596804;;;;;
1,916676376;0,651492177;0,799197021;;;;;;165600,8389;600,0000939;1,837208227;2,253735952;;165600,8389;0,032563601;0,033119326;32,56360074;33,11932645;;;;;
1,923620822;0,647579081;0,795199012;;;;;;166200,839;600,0000939;1,826173294;2,242461565;;166200,839;0,032582528;0,033142568;32,58252776;33,142568;;;;;
1,930565267;0,643807537;0,791054947;;;;;;166800,8391;600,0000939;1,81553754;2,2307753;;166800,8391;0,032601345;0,033165688;32,60134455;33,16568844;;;;;
1,937509713;0,639760294;0,786710781;;;;;;167400,8392;600,0000939;1,80412431;2,218524748;;167400,8392;0,032620043;0,033188682;32,62004304;33,18868191;;;;;
1,944454158;0,635867302;0,78256702;;;;;;168000,8393;600,0000939;1,793146073;2,206839342;;168000,8393;0,032638628;0,033211554;32,63862776;33,21155426;;;;;
1,951398604;0,632210395;0,778445108;;;;;;168600,8394;600,0000939;1,782833594;2,195215547;;168600,8394;0,032657106;0,033234306;32,65710559;33,23430615;;;;;
1,958343049;0,628336675;0,77450338;;;;;;169200,8395;600,0000939;1,771909702;2,184099874;;169200,8395;0,03267547;0,033256943;32,6754702;33,25694283;;;;;
1,965287495;0,624350601;0,769882151;;;;;;169800,8396;600,0000939;1,760668969;2,171068006;;169800,8396;0,032693718;0,033279444;32,69371831;33,27944444;;;;;
1,972231941;0,62062064;0,766094113;;;;;;170400,8397;600,0000939;1,75015048;2,160385736;;170400,8397;0,032711857;0,033301835;32,71185741;33,30183533;;;;;
1,979176386;0,616984956;0,762459859;;;;;;171000,8398;600,0000939;1,739897848;2,15013714;;171000,8398;0,03272989;0,03332412;32,72989024;33,32412001;;;;;
1,986120832;0,613163816;0,758752793;;;;;;171600,8398;600,0000939;1,729122233;2,139683211;;171600,8398;0,032747811;0,033346296;32,74781139;33,34629634;;;;;
1,993065277;0,609723664;0,755028125;;;;;;172200,8399;600,0000939;1,719421002;2,129179644;;172200,8399;0,032765632;0,033368364;32,76563199;33,36836381;;;;;
2,000009723;0,606356694;0,751153332;;;;;;172800,84;600,0000939;1,709926144;2,118252727;;172800,84;0,032783354;0,033390318;32,78335419;33,39031803;;;;;
2,006954168;0,602815737;0,747676438;;;;;;173400,8401;600,0000939;1,699940644;2,108447886;;173400,8401;0,032800973;0,033412171;32,80097289;33,41217063;;;;;
2,013898614;0,599446698;0,743987222;;;;;;174000,8402;600,0000939;1,690439954;2,098044294;;174000,8402;0,032818493;0,033433915;32,81849313;33,4339154;;;;;
2,020843059;0,595931068;0,740342818;;;;;;174600,8403;600,0000939;1,680525875;2,087767075;;174600,8403;0,032835911;0,033455554;32,83591061;33,45555365;;;;;
2,027787505;0,592616599;0,736647614;;;;;;175200,8404;600,0000939;1,67117907;2,077346596;;175200,8404;0,032853231;0,033477084;32,85323122;33,47708391;;;;;
2,03473195;0,589282388;0,733169055;;;;;;175800,8405;600,0000939;1,661776595;2,067537057;;175800,8405;0,032870454;0,033498512;32,87045438;33,49851249;;;;;
2,041676396;0,585895987;0,729378724;;;;;;176400,8406;600,0000939;1,652226941;2,056848322;;176400,8406;0,032887579;0,03351983;32,88757857;33,5198303;;;;;
2,048620841;0,582554589;0,725848127;;;;;;177000,8407;600,0000939;1,642804198;2,046892039;;177000,8407;0,032904605;0,033541045;32,90460509;33,54104491;;;;;
2,055565287;0,579099501;0,722099135;;;;;;177600,8408;600,0000939;1,633060848;2,03631988;;177600,8408;0,032921531;0,03356215;32,92153063;33,56214995;;;;;
2,062509732;0,575834845;0,718340867;;;;;;178200,8409;600,0000939;1,623854517;2,025721561;;178200,8409;0,032938361;0,033583145;32,93836076;33,58314515;;;;;
2,069454178;0,572647067;0,715278314;;;;;;178800,841;600,0000939;1,614864982;2,017085162;;178800,841;0,032955098;0,033604051;32,95509771;33,60405084;;;;;
2,076398623;0,569455966;0,711592548;;;;;;179400,8411;600,0000939;1,605866075;2,0066913;;179400,8411;0,032971741;0,033624849;32,9717414;33,6248488;;;;;
2,083343069;0,56514906;0,706588685;;;;;;180000,8412;600,0000939;1,5937206;1,992580404;;180000,8412;0,032988259;0,033645501;32,9882592;33,64550051;;;;;
2,090287515;0,563590163;0,70466501;;;;;;180600,8413;600,0000939;1,589324508;1,98715564;;180600,8413;0,033004731;0,033666096;33,00473145;33,666096;;;;;
2,09723196;0,560526879;0,701685405;;;;;;181200,8414;600,0000939;1,580686046;1,978753152;;181200,8414;0,033021114;0,033686604;33,02111416;33,6866044;;;;;
2,104176406;0,557442504;0,698089684;;;;;;181800,8414;600,0000939;1,571988107;1,968613217;;181800,8414;0,033037407;0,033707008;33,03740673;33,70700771;;;;;
2,111120851;0,554318466;0,695000498;;;;;;182400,8415;600,0000939;1,563178318;1,95990171;;182400,8415;0,033053608;0,033727321;33,05360798;33,72732073;;;;;
