Ewe/V;BA1_A;Ewe/V;BA2_A;<--CV begin cycle 1;;Ewe/V;BA1_B;Ewe/V;BA2_B;;;<--- CV begin cycle 2
0,281360149;0,020601305;0,285276085;0,026465777;;;0,26740405;8,143689336;0,282876313;7,260446308;;;
0,282953113;0,02066013;0,286607057;0,026359314;;;0,268208444;8,187016256;0,284230441;7,307982296;;;
0,283374041;0,020561309;0,287644833;0,027098159;;;0,269618273;8,193865809;0,285089582;7,334174989;;;
0,284226179;0,020979219;0,28839457;0,027299428;;;0,269927889;8,214097864;0,285990894;7,36984477;;;
0,285964578;0,021046465;0,289341152;0,027183117;;;0,27144891;8,243860759;0,287190557;7,432591092;;;
0,286530703;0,021535592;0,290573895;0,027223553;;;0,271820962;8,22839333;0,288150817;7,415481096;;;
0,287792027;0,021523878;0,291710496;0,027340086;;;0,273486197;8,217570384;0,289034158;7,424550799;;;
0,28878206;0,021438989;0,292269289;0,027162203;;;0,273774534;8,226424581;0,29001689;7,498880605;;;
0,289368421;0,021811332;0,293235153;0,028203073;;;0,275630623;8,263119159;0,290998608;7,435762856;;;
0,290590435;0,022543461;0,294051498;0,028226259;;;0,276110709;8,240553147;0,292168558;7,404299472;;;
0,291362137;0,022111575;0,295264304;0,028889615;;;0,277602226;8,256780072;0,292987257;7,477867393;;;
0,292082936;0,022136977;0,296655476;0,029017701;;;0,277763307;8,23608667;0,294228375;7,460629232;;;
0,293702602;0,022276809;0,297711164;0,028857845;;;0,279591799;8,278591061;0,295001388;7,471854492;;;
0,294601172;0,023150193;0,297928333;0,029108572;;;0,280041307;8,295097554;0,296428472;7,545563143;;;
0,295446306;0,022987813;0,299825877;0,028076369;;;0,281455398;8,274431197;0,2969096;7,599443075;;;
0,297391444;0,022878845;0,300283462;0,029235059;;;0,281800896;8,273549098;0,298453182;7,529438834;;;
0,296936631;0,023131905;0,301562726;0,029304585;;;0,283235103;8,275650234;0,29907307;7,491864953;;;
0,298704773;0,023515806;0,303396821;0,029933906;;;0,284353346;8,290028359;0,300331175;7,56189093;;;
0,30021739;0,023472506;0,303620279;0,029118185;;;0,285219371;8,317301898;0,300893426;7,557813358;;;
0,300317168;0,023806523;0,304297984;0,02957962;;;0,285933852;8,320151271;0,302359879;7,565632724;;;
0,301132202;0,024044707;0,305510223;0,030432884;;;0,287361562;8,334885416;0,303120404;7,597228621;;;
0,302900285;0,024208871;0,306685895;0,030871689;;;0,287943572;8,298423042;0,304190993;7,594189133;;;
0,303471625;0,025154146;0,307337195;0,030434558;;;0,28929621;8,33331033;0,304782957;7,649622933;;;
0,304237992;0,024188097;0,308379173;0,030763062;;;0,290000051;8,313124117;0,306484491;7,671841917;;;
0,305858761;0,024685284;0,309467435;0,031263105;;;0,291132122;8,295691441;0,306951702;7,739743407;;;
0,306126893;0,024964728;0,309749454;0,031447071;;;0,292576969;8,315046598;0,308198065;7,589714705;;;
0,307448745;0,025124544;0,31174022;0,03155157;;;0,293178946;8,337010614;0,309014648;7,659699121;;;
0,308954954;0,025290969;0,312135249;0,03156625;;;0,294541091;8,344193033;0,310160995;7,64251296;;;
0,309406579;0,025321652;0,312844992;0,032169966;;;0,295187563;8,376423678;0,311225623;7,663677503;;;
0,31020689;0,025549767;0,314749777;0,031738738;;;0,296216935;8,385132117;0,312039942;7,741412925;;;
0,312358111;0,025970257;0,315813988;0,031481759;;;0,297262132;8,380040932;0,313201606;7,776637179;;;
0,311969697;0,02607219;0,315979242;0,03230681;;;0,298174739;8,380737635;0,313944876;7,780021242;;;
0,313268244;0,026536558;0,317623019;0,033096509;;;0,29910332;8,402835233;0,315232694;7,666203115;;;
0,31466949;0,026529625;0,318639338;0,033161628;;;0,300458163;8,395432644;0,315936834;7,769340395;;;
0,315335184;0,026922015;0,318951905;0,033058926;;;0,301044226;8,398844756;0,317104936;7,725986492;;;
0,316594571;0,026648703;0,320837736;0,03406854;;;0,302564263;8,390762615;0,318086535;7,766842442;;;
0,317478508;0,026987213;0,321582288;0,034593768;;;0,302967131;8,348301983;0,31912753;7,800084468;;;
0,318949759;0,027327098;0,322902739;0,034484364;;;0,304508269;8,395473936;0,319897234;7,86943447;;;
0,319568962;0,027560235;0,323476821;0,034633603;;;0,305046767;8,431141318;0,321402192;7,843573859;;;
0,320699841;0,027463885;0,324412763;0,035628475;;;0,306277364;8,470020463;0,321974158;7,811349762;;;
0,322147846;0,028001418;0,325054526;0,035607926;;;0,307299286;8,425859619;0,323270172;7,944406251;;;
0,323038042;0,02811871;0,327005118;0,036054855;;;0,308709085;8,451723367;0,323992312;7,925755613;;;
0,323482364;0,028685021;0,327461392;0,034983579;;;0,308970898;8,463567074;0,32534042;7,997946624;;;
0,325479567;0,029064311;0,328742832;0,035700112;;;0,3106924;8,468449277;0,325953573;8,046058937;;;
0,326253176;0,028566218;0,329600364;0,036485292;;;0,310918212;8,475248637;0,327031553;7,963909612;;;
0,326331645;0,028739215;0,33025822;0,036959668;;;0,312610954;8,509205905;0,328029931;8,049542969;;;
0,328223586;0,028830443;0,33152467;0,03700464;;;0,313071012;8,498966644;0,328968406;8,110598062;;;
0,328847051;0,029308644;0,332922518;0,038125906;;;0,314089566;8,4539678;0,330289871;8,070587107;;;
0,329214871;0,029526023;0,333341897;0,038139208;;;0,314882517;8,491967694;0,330998421;8,029164876;;;
0,330712736;0,029773954;0,3347736;0,038761765;;;0,316393048;8,47173284;0,332105786;8,063089468;;;
0,331731319;0,030317626;0,335133821;0,038918318;;;0,317103207;8,504330578;0,333344012;8,055434112;;;
0,332508296;0,030443939;0,335645109;0,037508596;;;0,318216264;8,559638522;0,334104896;8,029876604;;;
0,334528625;0,030468193;0,337633014;0,039093512;;;0,319427818;8,476159649;0,33529672;8,077216073;;;
0,334500015;0,030767932;0,338113546;0,038799835;;;0,320161372;8,537236062;0,336021006;8,135709437;;;
0,335711837;0,030899182;0,339209676;0,039377997;;;0,321419597;8,564114185;0,337137192;8,046034622;;;
0,336278707;0,030808292;0,340382844;0,040464592;;;0,322164655;8,590181985;0,337943047;7,987470681;;;
0,337640852;0,031371957;0,342385352;0,040181755;;;0,323275656;8,567756663;0,339223325;8,115203937;;;
0,338518411;0,031786578;0,343572468;0,040532675;;;0,324089736;8,591418274;0,340215594;8,208221679;;;
0,338810027;0,031773208;0,343729198;0,041800185;;;0,32520172;8,608082331;0,341273457;8,159805819;;;
0,341199279;0,032257152;0,344742626;0,042222231;;;0,326075166;8,587151984;0,342128843;8,263226227;;;
0,34086597;0,032517177;0,346162558;0,042118267;;;0,327596247;8,62335792;0,343265355;8,265195928;;;
0,342199922;0,032816758;0,346418917;0,042854666;;;0,327801764;8,617201341;0,344146341;8,247768262;;;
0,344284952;0,032963372;0,347815752;0,043466317;;;0,329661101;8,616196098;0,34536314;8,146774568;;;
0,344186246;0,033230213;0,34891063;0,043950427;;;0,329653949;8,626547265;0,345710456;8,194790364;;;
0,345692635;0,033719254;0,349471688;0,043452829;;;0,331473708;8,615863046;0,347361416;8,227343082;;;
0,346237898;0,033888879;0,351016909;0,04499575;;;0,332032353;8,593516772;0,348043293;8,268704778;;;
0,347912282;0,034347607;0,351461768;0,045343288;;;0,333261997;8,589130236;0,349209249;8,323534601;;;
0,349155664;0,03420069;0,352724969;0,046536629;;;0,333992302;8,63160094;0,349931479;8,355079163;;;
0,349061817;0,034415031;0,353826404;0,046261811;;;0,335579127;8,650787756;0,351177841;8,396252161;;;
0,351305366;0,034927907;0,354719013;0,046828516;;;0,336024255;8,670933564;0,352134079;8,672482155;;;
0,351318061;0,035542643;0,355831921;0,043628074;;;0,337510437;8,648462407;0,353213191;8,702428634;;;
0,352623969;0,035979841;0,356572181;0,043714931;;;0,337694883;8,675247793;0,354149103;8,878849845;;;
0,354182184;0,036208607;0,357383311;0,048273234;;;0,339657009;8,709322648;0,355157435;9,080586189;;;
0,354050964;0,036738138;0,358965397;0,048508664;;;0,340004653;8,702098564;0,356156647;9,033976236;;;
0,356042057;0,036823979;0,359063864;0,04888462;;;0,341207862;8,701379937;0,357256263;8,897142326;;;
0,356857657;0,036678367;0,360070944;0,048661638;;;0,341985792;8,742716109;0,358224154;8,834143715;;;
0,35722661;0,037333459;0,361138463;0,050683577;;;0,343194187;8,721517365;0,359274626;9,01331978;;;
0,358826101;0,037599777;0,362276763;0,049924798;;;0,344235152;8,698391104;0,359834671;9,070459886;;;
0,359538406;0,037813951;0,363495916;0,051493678;;;0,345467895;8,68656245;0,361350179;9,047557985;;;
0,360358894;0,037971799;0,364011317;0,05203096;;;0,346138865;8,714000709;0,362071276;8,9676621;;;
0,361442149;0,03880083;0,365630269;0,052198688;;;0,347453117;8,711360528;0,363242537;9,063154163;;;
0,36299932;0,039011799;0,367420107;0,052488467;;;0,348144412;8,74898348;0,364145726;8,847966777;;;
0,363391191;0,03921286;0,367103547;0,048771883;;;0,34908253;8,777532725;0,365135908;8,935789148;;;
0,364266008;0,039423429;0,368241876;0,051780353;;;0,350323737;8,791687255;0,365993679;8,979018959;;;
0,366166562;0,040775323;0,370093048;0,054452063;;;0,351115614;8,810900984;0,367249608;9,023932459;;;
0,366549224;0,040732274;0,369955242;0,055821274;;;0,352427959;8,816652532;0,367721409;8,885863207;;;
0,367701501;0,040973755;0,371401876;0,058131022;;;0,353024691;8,799080036;0,369665086;9,063266574;;;
0,369102985;0,041549907;0,372635424;0,057910613;;;0,354400545;8,838870865;0,369657725;9,053492092;;;
0,369387954;0,041843375;0,37438339;0,057970741;;;0,355199784;8,834407574;0,371372133;8,920991393;;;
0,371061742;0,041614735;0,37522459;0,059194269;;;0,356194079;8,798084266;0,371894181;8,906066438;;;
0,371516436;0,041936707;0,375331223;0,060247652;;;0,357063293;8,802806976;0,373385191;9,002933699;;;
0,371765524;0,042581085;0,377011031;0,059195858;;;0,35837236;8,798277213;0,373957962;8,986746223;;;
0,373439342;0,042910565;0,3774876;0,06041258;;;0,358943731;8,831848662;0,375421554;9,103437353;;;
0,374244153;0,043907327;0,378460765;0,060829954;;;0,360555977;8,859916943;0,375943422;9,059018001;;;
0,375431061;0,043862383;0,379289836;0,05832245;;;0,360882282;8,845390154;0,377292782;9,133606433;;;
0,376370221;0,04495883;0,380363733;0,05950578;;;0,362585872;8,857846562;0,377764821;9,133442727;;;
0,377212167;0,045068332;0,381589025;0,063262505;;;0,363080978;8,849946807;0,379498541;9,116585972;;;
0,379183471;0,045511737;0,382599175;0,063747532;;;0,364574522;8,877503497;0,37983951;9,031381022;;;
0,379192024;0,045625592;0,383498311;0,060878476;;;0,364730299;8,891883384;0,381553978;9,001388541;;;
0,380521178;0,046526651;0,38501358;0,064447884;;;0,366363794;8,857196345;0,381578296;9,067962996;;;
0,381555766;0,046700333;0,385592818;0,064564562;;;0,366954178;8,901082274;0,383614689;8,996791922;;;
0,383025974;0,04808745;0,386445254;0,066691205;;;0,368437141;8,900249388;0,383983165;9,095069142;;;
0,384500414;0,04816457;0,387482077;0,068099327;;;0,369182378;8,906646098;0,385268778;9,11985921;;;
0,383624882;0,047997802;0,388228565;0,068598019;;;0,370067388;8,877845796;0,385961294;9,158327203;;;
0,385796875;0,048480024;0,389328092;0,067880285;;;0,371014029;8,878843496;0,387430131;9,154282442;;;
0,386367083;0,049891057;0,390394121;0,06946694;;;0,372268021;8,913896808;0,38783139;9,220759927;;;
0,387836277;0,049187052;0,392310679;0,070166363;;;0,373072535;8,915147474;0,389348924;9,25345621;;;
0,388877183;0,049790767;0,392693132;0,071378985;;;0,374553531;8,921370737;0,389823109;9,225376975;;;
0,389482468;0,050091721;0,393205553;0,072722491;;;0,374979466;8,928049985;0,391532511;9,261806933;;;
0,391159207;0,050309364;0,395195425;0,073381445;;;0,37600556;8,900257217;0,391660452;9,344885484;;;
0,391325802;0,051268198;0,395580769;0,072272116;;;0,377582818;8,960221501;0,3936176;9,317002356;;;
0,393238038;0,051481248;0,396672636;0,071388883;;;0,378073663;8,956763703;0,39392361;9,237879187;;;
0,393710703;0,052146234;0,397651136;0,074953804;;;0,379442126;8,947366545;0,395334125;9,292305372;;;
0,394776136;0,052864882;0,398242056;0,074393035;;;0,380041867;8,961548478;0,395900637;9,341591904;;;
0,396290869;0,053964182;0,4004035;0,076236901;;;0,3816607;8,995283845;0,39734298;9,201831087;;;
0,396457165;0,054240546;0,400219053;0,076741636;;;0,382140994;8,961601312;0,397955;9,29012588;;;
0,397452623;0,055037675;0,40085718;0,074467809;;;0,383254915;9,019441808;0,399383605;9,395347435;;;
0,39881894;0,054734926;0,402788132;0,078507576;;;0,384034008;9,054354264;0,399886698;9,469782401;;;
0,399946839;0,055700866;0,403176785;0,076999486;;;0,385586917;9,100674503;0,401515245;9,394338277;;;
0,400584936;0,056258145;0,405141145;0,07055268;;;0,385946333;9,047767758;0,401736557;9,462390736;;;
0,401469857;0,057479106;0,405646056;0,075965273;;;0,387715429;9,058612021;0,403420269;9,453817316;;;
0,403127879;0,057383691;0,406615198;0,081915466;;;0,387765348;9,099276213;0,403601468;9,464833332;;;
0,403168172;0,057604996;0,408438116;0,081452992;;;0,389760196;9,095850742;0,40548104;9,39901617;;;
0,403887868;0,057330627;0,408474684;0,083373904;;;0,390170425;9,10643309;0,40580827;9,44374026;;;
0,40569517;0,058433095;0,409195989;0,083451999;;;0,391557872;9,095260577;0,407386094;9,47813553;;;
0,406295151;0,05897181;0,41080758;0,084986607;;;0,392090052;9,08193906;0,407922029;9,487458;;;
0,407676339;0,061045915;0,411598593;0,085725379;;;0,393611193;9,037636095;0,409393877;9,534877077;;;
0,408104628;0,060073832;0,412878901;0,084748694;;;0,393876195;9,059330413;0,409828961;9,598501311;;;
0,409028381;0,061046215;0,412837565;0,082619927;;;0,395388812;9,015038632;0,411527693;9,619889082;;;
0,410536468;0,061176161;0,415011615;0,087520489;;;0,396298289;9,023665771;0,411872685;9,557714758;;;
0,411242217;0,062130225;0,415748;0,08513411;;;0,397278816;9,022100452;0,413406223;9,617879994;;;
0,413023561;0,061636757;0,415912777;0,090882599;;;0,398181915;9,047573717;0,413870037;9,700028703;;;
0,412952036;0,062992084;0,417851716;0,090764869;;;0,399030775;9,057994313;0,415027469;9,755974802;;;
0,415343374;0,063043058;0,418396026;0,089120023;;;0,400335848;9,068484838;0,416175485;9,691870809;;;
0,414962918;0,064508069;0,419452876;0,092637136;;;0,401158392;9,062084289;0,417106211;9,623477499;;;
0,416442603;0,064749947;0,420616686;0,089836444;;;0,401834786;9,053312144;0,418023288;9,708097432;;;
0,417923361;0,06476747;0,4215267;0,090961307;;;0,403335661;9,06351864;0,41856125;9,715356771;;;
0,418417394;0,066147965;0,42308718;0,093912808;;;0,404328883;9,077179909;0,420518368;9,71015928;;;
0,420025438;0,06615412;0,422687143;0,095697443;;;0,405188501;9,025797027;0,42076385;9,681406809;;;
0,419851542;0,067077934;0,424434245;0,094488966;;;0,406588793;9,023496161;0,422129869;9,740111876;;;
0,421473414;0,067209335;0,425422579;0,096611662;;;0,406728894;9,097535544;0,422772706;9,734334416;;;
0,4221825;0,068626589;0,425964445;0,097492417;;;0,408603877;9,071095455;0,424263626;9,904144752;;;
0,424385607;0,06891204;0,428179622;0,097006456;;;0,409151912;9,072878672;0,425094992;9,827654654;;;
0,425322235;0,068795993;0,428263396;0,096780261;;;0,410161227;9,113604794;0,425726146;9,862622064;;;
0,425206751;0,06922762;0,429628462;0,096772769;;;0,410970837;9,068937555;0,42743209;9,83553217;;;
0,426720232;0,070220754;0,430746645;0,097788595;;;0,412591606;9,082261816;0,427813351;9,862391435;;;
0,427892745;0,070764345;0,432037324;0,099515579;;;0,412811846;9,106571581;0,429539382;9,896708576;;;
0,429254889;0,070835283;0,432847589;0,100528197;;;0,414496452;9,100347215;0,429797828;9,890348819;;;
0,430102766;0,072059251;0,433231801;0,101957877;;;0,415193766;9,077527685;0,431247503;9,948129572;;;
0,430851221;0,073089588;0,435321301;0,097985908;;;0,416006893;9,092465768;0,43213281;9,917512891;;;
0,43167913;0,07462537;0,435497761;0,101546566;;;0,417660505;9,031436971;0,43295458;10,02449372;;;
0,431959957;0,073635055;0,435874134;0,095137884;;;0,417824924;9,053805134;0,434383154;10,08694594;;;
0,433762014;0,073764358;0,437915802;0,098408301;;;0,419545203;9,105922444;0,435060829;10,07453873;;;
0,434541404;0,074104197;0,438397557;0,099388201;;;0,419958651;9,085283632;0,436246783;10,06407915;;;
0,435087025;0,074730839;0,439972073;0,102031126;;;0,421184957;9,006912511;0,436951071;10,13889637;;;
0,43696326;0,075555988;0,439754099;0,104430811;;;0,422087133;9,039965555;0,438358337;10,08803938;;;
0,438020885;0,075869596;0,441857219;0,103701857;;;0,422954202;9,072150441;0,43882224;9,990302332;;;
0,439177573;0,075910426;0,442381412;0,104337562;;;0,424362838;9,06880686;0,440550297;9,997221576;;;
0,439265549;0,077360747;0,444237679;0,10552214;;;0,424916297;9,055118169;0,441029042;10,0820923;;;
0,440563232;0,077535695;0,445143133;0,104887834;;;0,426388592;9,091637692;0,442033976;10,13518784;;;
0,441169351;0,079365357;0,445624113;0,105921403;;;0,426862448;9,06421112;0,4433842;10,10506477;;;
0,442931026;0,079565742;0,446745336;0,105667643;;;0,428146124;9,012443425;0,443587214;10,10029103;;;
0,443397373;0,080405455;0,44734484;0,107361818;;;0,429104447;9,062062573;0,445368707;10,09254493;;;
0,444934428;0,080600492;0,449489057;0,105251518;;;0,429991603;9,043088731;0,445876002;10,14215778;;;
0,445284456;0,081888132;0,449142128;0,106693706;;;0,431551874;9,069934386;0,447186947;10,20915496;;;
0,446999341;0,081125899;0,450538516;0,107818511;;;0,431742817;9,074204975;0,447993785;10,07254605;;;
0,447869569;0,081152149;0,452130467;0,105827395;;;0,433544666;9,092649763;0,449029475;10,06501623;;;
0,448217064;0,081801795;0,453004807;0,107300025;;;0,433972985;9,079421444;0,450096905;10,17519587;;;
0,450099856;0,081974593;0,453693211;0,107320335;;;0,435313672;9,094985579;0,451031983;10,16337055;;;
0,450313956;0,084103796;0,453962117;0,103707854;;;0,436247736;9,08777151;0,452344269;10,16584101;;;
0,451532125;0,083435444;0,455578387;0,106539513;;;0,436557442;9,083274122;0,452463657;10,28144319;;;
0,451893389;0,083245043;0,456559688;0,108438432;;;0,438598812;9,018097993;0,454207808;10,317402;;;
0,453935385;0,083634517;0,457977772;0,108363038;;;0,439034462;9,069296721;0,454973429;10,50314137;;;
0,454108775;0,084062178;0,458715737;0,110860983;;;0,440360606;9,08890481;0,45621869;10,44889979;;;
0,455201626;0,086229903;0,459362775;0,108488305;;;0,440706134;9,090385421;0,457130432;10,52447996;;;
0,456610233;0,086124681;0,460427016;0,109410111;;;0,441965371;9,105264321;0,457736313;10,50674537;;;
0,45786652;0,086893777;0,461161882;0,111348432;;;0,443548203;9,066743738;0,45962435;10,49896071;;;
0,458146363;0,086977985;0,463077575;0,112087457;;;0,444018602;9,075650084;0,459840417;10,46471375;;;
0,459055781;0,088094995;0,463011026;0,110766226;;;0,445524931;9,127971858;0,461400181;10,57869402;;;
0,460853577;0,086486104;0,46431765;0,11125429;;;0,44583872;9,102582921;0,461796194;10,51803382;;;
0,460975498;0,088540054;0,465189904;0,111119402;;;0,44764483;9,047866026;0,463149577;10,57700685;;;
0,462755173;0,087557968;0,467248797;0,103643973;;;0,448354036;9,03091169;0,464367419;10,46063724;;;
0,463037193;0,088681481;0,466909081;0,107124054;;;0,449112982;9,121542209;0,46502611;10,45159757;;;
0,464581668;0,090173464;0,467912763;0,10970905;;;0,450518548;9,119476722;0,466493696;10,57722202;;;
0,46525684;0,089483772;0,469615161;0,109968617;;;0,450927764;9,087603421;0,466977715;10,59755386;;;
0,467133075;0,089452736;0,469988316;0,113040279;;;0,452819884;9,124667026;0,468205124;10,55728706;;;
0,46777463;0,089858317;0,471515417;0,111551075;;;0,452882379;9,097080333;0,468663543;10,61585025;;;
0,468589485;0,091113771;0,472039521;0,11486749;;;0,454550713;9,121464111;0,47040239;10,61662366;;;
