Ewe/V;BA1_C;Ewe/V;BA2_C;<--CV_beggining
0,090474412;9,853836643;0,315866828;12,02733439;
0,090993971;9,88471438;0,316141576;11,93669627;
0,091543205;9,873707081;0,313319474;11,86151167;
0,092034899;9,919600374;0,313161731;11,87732194;
0,092539623;9,935997961;0,31261009;11,83890248;
0,093177848;9,971099651;0,311028421;11,84308198;
0,093471557;9,950869771;0,310597718;11,87241652;
0,093977228;9,982456695;0,309204757;11,88141068;
0,094447047;9,943648188;0,308104753;11,83563678;
0,094849817;9,979856358;0,307935268;11,80157337;
0,095564201;9,997710725;0,305792898;11,85519016;
0,096077219;10,03005912;0,305471778;11,83651292;
0,096520528;10,02917993;0,304336756;11,83288242;
0,097160794;10,04198573;0,303012788;11,8087588;
0,097573221;10,06563451;0,302355975;11,81722067;
0,09816692;10,05716638;0,301393956;11,79961743;
0,098553598;10,02882565;0,300079614;11,87501301;
0,099232361;10,05062474;0,299843997;11,84758403;
0,099552751;10,08817977;0,2973575;11,87528206;
0,100176699;10,0275806;0,297653317;11,87170553;
0,100551151;10,08944225;0,296515226;11,81628321;
0,100898847;10,10385131;0,294720292;11,8346533;
0,101435296;10,15235729;0,294630438;11,84175185;
0,102017269;10,15400515;0,293117404;11,80153622;
0,102397129;10,15553095;0,291708678;11,82075366;
0,103092313;10,21486513;0,291652411;11,82284535;
0,103499345;10,1953076;0,289831907;11,81053898;
0,103994422;10,20908366;0,289445043;11,83324536;
0,104520597;10,18691154;0,288478404;11,80424836;
0,105071761;10,19035435;0,287188083;11,71766258;
0,105589069;10,21624355;0,286430985;11,70683666;
0,106094755;10,25204942;0,285274029;11,67631083;
0,106491216;10,27589349;0,283915758;11,66797569;
0,106999949;10,29199887;0,283421397;11,66837293;
0,107692137;10,28799306;0,282032996;11,6997302;
0,107969113;10,29699976;0,281856686;11,55264185;
0,108503446;10,3110353;0,279986292;11,54358279;
0,10911379;10,29923703;0,278761178;11,63608366;
0,109548643;10,34084551;0,278834373;11,6206697;
0,110114925;10,3681977;0,277155817;11,60990536;
0,110569596;10,34928628;0,275836527;11,57514823;
0,110994726;10,34354105;0,275854886;11,57432034;
0,111621268;10,37394824;0,274086148;11,59200133;
0,111968108;10,39720086;0,273708493;11,6103437;
0,112482049;10,42556526;0,272295564;11,60867384;
0,112859696;10,42388122;0,270993829;11,51864071;
0,113315307;10,45147201;0,270424485;11,48019118;
0,11406479;10,49421787;0,268884927;11,55423856;
0,114458099;10,51482604;0,267889231;11,59845922;
0,114862114;10,4828568;0,267723501;11,45955368;
0,115591504;10,49241862;0,265726835;11,48196177;
0,116053738;10,49185303;0,265459448;11,40189029;
0,116445862;10,52159626;0,264287263;11,48230464;
0,11716985;10,5220086;0,263130009;11,4736866;
0,117605902;10,53173969;0,262906075;11,48505571;
0,118110746;10,55402595;0,260651797;11,52494677;
0,118645631;10,57012714;0,260217905;11,42215721;
0,119081579;10,59207888;0,259802073;11,46003842;
0,119406141;10,59480805;0,257862151;11,42449235;
0,120179512;10,60607745;0,257192433;11,38838153;
0,120592259;10,6173656;0,256302446;11,40425593;
0,120926395;10,65192763;0,255135596;11,28287475;
0,121529199;10,65267395;0,254692078;11,27143986;
0,122161172;10,62475389;0,252761453;11,35007268;
0,122457251;10,6535952;0,252499342;11,38652879;
0,122893795;10,68276919;0,250890076;11,43960521;
0,123630539;10,68278031;0,250163734;11,38866504;
0,124062248;10,70192187;0,249618158;11,35877059;
0,12443427;10,70103017;0,248194665;11,36695093;
0,125045657;10,69268394;0,247527272;11,20700282;
0,125485852;10,74999987;0,24530603;11,2262866;
0,125952482;10,72870161;0,245688856;11,31958703;
0,126425162;10,73405493;0,243722096;11,18028427;
0,127051577;10,72380174;0,243131205;11,18374322;
0,127548635;10,75434309;0,242262393;11,20082782;
0,127873287;10,76041966;0,241017461;11,26020999;
0,128426835;10,75822332;0,240499288;11,27817239;
0,129068032;10,80955142;0,238772273;11,26452418;
0,129473954;10,78632626;0,238239706;11,20355943;
0,130022287;10,83289411;0,236962527;11,19701368;
0,130686581;10,82400108;0,236492321;11,18092178;
0,131035507;10,83732617;0,23543489;11,09911128;
0,131511852;10,85155504;0,233556181;11,17550912;
0,13219431;10,85776192;0,233784139;11,16046936;
0,132476553;10,8889395;0,231959626;11,17070458;
0,1330733;10,88142001;0,231346518;11,21366211;
0,133571669;10,86706022;0,230161533;11,10335853;
0,13400197;10,90431881;0,229137838;11,1090877;
0,134496242;10,95176821;0,228535309;11,23294018;
0,135016352;10,97019883;0,226967365;11,18168117;
0,135493681;10,97587618;0,226277933;11,13769126;
0,135920867;10,9847156;0,225023925;10,95575596;
0,13639155;11,00268788;0,224277109;10,93072014;
0,13696526;10,96824844;0,223593935;10,96174517;
0,137482375;10,97383218;0,22207588;10,95539005;
0,138000667;10,97826045;0,221775904;11,03105413;
0,138606146;10,97761424;0,219940454;10,9621409;
0,138897896;11,00937906;0,219443783;10,966223;
0,139447913;11,02761433;0,218381062;10,95425566;
0,140059784;11,06422485;0,216932997;10,99041743;
0,14043285;11,09080866;0,216799229;10,99207284;
0,14096804;11,09700777;0,214732856;11,00861779;
0,141640216;11,13033768;0,214692429;11,08623939;
0,141998634;11,13139502;0,213175535;10,89764507;
0,142503247;11,08445005;0,21230036;10,93616252;
0,143060833;11,13064306;0,211970508;10,84126755;
0,14342986;11,15277011;0,209328979;10,83591235;
0,143883571;11,18023517;0,209967792;10,8735752;
0,144563019;11,19843493;0,207780182;10,85950827;
0,145044506;11,16380395;0,207641229;10,95464145;
0,145549193;11,19296337;0,206480667;10,95837654;
0,146059692;11,21046734;0,204624236;10,7865829;
0,146537066;11,26002783;0,205106348;10,7396614;
0,147177309;11,20522736;0,202835664;10,79944969;
0,147490159;11,24443628;0,202314168;10,72516516;
0,148204669;11,25157119;0,201580718;10,75085507;
0,148664668;11,2804727;0,200005397;10,75246943;
0,149053872;11,18448092;0,199867263;10,80617979;
0,149583012;11,25284713;0,197371334;10,83490775;
0,150212675;11,29716921;0,197651178;10,73810089;
0,150357962;11,26545037;0,1963678;10,74533889;
0,151067093;11,28566734;0,195188165;10,65117182;
0,151422307;11,3379698;0,194899544;10,75009789;
0,151890606;11,36748096;0,192684621;10,769445;
0,152402729;11,3851077;0,192805469;10,88261953;
0,152779281;11,38548308;0,190951213;10,75086629;
0,153474763;11,41437246;0,190236211;10,66820135;
0,154129833;11,43671528;0,189746022;10,69274513;
0,154442757;11,42670187;0,187709317;10,62266534;
0,155065909;11,42416242;0,187496409;10,69028581;
0,155408278;11,4200199;0,185443401;10,66063499;
0,155957714;11,46451665;0,185570702;10,6982229;
0,156514242;11,48036993;0,18455866;10,63961511;
0,157072693;11,40613176;0,183031082;10,59155098;
0,15742065;11,46887399;0,182303444;10,66816006;
0,15809682;11,47285492;0,180885032;10,62654404;
0,158422187;11,5166709;0,180212095;10,59608484;
0,158951387;11,54141436;0,179288477;10,63638165;
0,159514472;11,57094528;0,177935928;10,51231789;
0,160050675;11,50360672;0,177361086;10,61430641;
0,160505623;11,51586468;0,176102817;10,44288618;
0,161093116;11,56532031;0,175590307;10,47702609;
0,161515981;11,58288465;0,174334422;10,42777593;
0,162089363;11,59658977;0,172364444;10,39871347;
0,162488014;11,60871334;0,172693431;10,44791127;
0,163005501;11,62305969;0,170655489;10,56896137;
0,163593769;11,61978767;0,170636952;10,51044768;
0,163955227;11,68168427;0,168953896;10,32018716;
0,164471686;11,67337203;0,167968392;10,42822058;
0,164984658;11,7095432;0,168068096;10,47445555;
0,165386543;11,74302623;0,165155068;10,52267339;
0,165920854;11,73745175;0,165399134;10,48508577;
0,166424602;11,75495628;0,164157882;10,28337904;
0,166840255;11,79642339;0,163025975;10,36539796;
0,167487517;11,80092489;0,162944719;10,40447685;
0,16782178;11,83141714;0,16053623;10,30889465;
0,168188453;11,81693382;0,160427243;10,30840886;
0,168922111;11,84231689;0,159312025;10,31207469;
0,169632241;11,82732701;0,157792404;10,40749193;
0,169927195;11,84186817;0,157778084;10,3341626;
0,170479268;11,87701595;0,15585798;10,41805807;
0,170890838;11,9032284;0,155422419;10,34703464;
0,171486512;11,88975068;0,154463008;10,18009465;
0,17197004;11,91419382;0,153217316;10,22209585;
0,172511578;11,92261734;0,152490914;10,18999247;
0,173064098;11,95728997;0,150482774;10,24307401;
0,173496589;11,96458988;0,150500223;9,992773407;
0,173931152;11,94435323;0,148824707;10,05902079;
0,174559742;11,99496032;0,148004398;10,14014805;
0,17502214;12,01319941;0,147656709;10,06503067;
0,175460085;12,0067757;0,145909533;10,08470233;
0,176095992;12,01278858;0,145415187;10,07126319;
0,176420599;12,0269777;0,143957615;10,12289728;
0,176849887;12,01818547;0,143134385;10,20160564;
0,177588701;12,04772824;0,142842695;10,08558837;
0,177984193;12,03296111;0,140976697;10,06854745;
0,178455919;12,07123453;0,140835598;9,92744569;
0,179149136;12,05875522;0,138743654;9,971349259;
0,179654956;12,059991;0,13793464;9,909003124;
0,179983631;12,06646562;0,137504607;9,932958787;
0,180535004;12,09943094;0,136120752;9,973714826;
0,181120127;12,09227587;0,135841221;9,937234101;
0,181519747;12,11772784;0,133441642;10,00264835;
0,181907862;12,1382332;0,13365598;9,934977596;
0,182532459;12,1546551;0,132108167;10,04000879;
0,182932898;12,13359583;0,131563038;9,969724811;
0,183477834;12,18209336;0,130949751;9,813602746;
0,183749184;12,18967327;0,128921449;9,879868121;
0,184495419;12,22266925;0,128820464;9,914700763;
0,18488878;12,25986931;0,126409397;9,89793202;
0,185393527;12,25790676;0,126734927;9,896092991;
0,185900152;12,26670144;0,125174582;9,979730438;
0,186523736;12,31668228;0,124041647;9,887527833;
0,186975151;12,29984485;0,123903915;9,966233171;
0,187483013;12,28511796;0,121483989;9,976065893;
0,187979192;12,30693628;0,122011267;9,921050174;
0,188480631;12,32792564;0,119737871;9,850254685;
0,188970476;12,31024344;0,119263686;9,780929617;
0,189350113;12,29220888;0,118838288;9,741043746;
0,189953044;12,33030297;0,116903342;9,802042368;
0,190591335;12,3377286;0,116844796;9,862290448;
0,190963298;12,31939957;0,114226863;9,823318278;
0,191458538;12,3791563;0,11465399;9,679361205;
0,192103252;12,39015642;0,112976149;9,762280427;
0,192216858;12,38786006;0,112313136;9,783185961;
0,192867339;12,40016991;0,111739308;9,663742001;
0,19357653;12,43058581;0,109273858;9,53043416;
0,193785682;12,35668957;0,109871835;9,619127507;
0,19460094;12,38428353;0,108067706;9,598138717;
0,194917902;12,37725047;0,10764762;9,692756238;
0,195322022;12,43769781;0,1064521;9,707075388;
0,196054339;12,47198007;0,104911745;9,596096192;
0,196577042;12,47211316;0,104748644;9,708333157;
0,196987495;12,50338531;0,102847368;9,542450276;
0,197599187;12,51706244;0,102758259;9,580392368;
0,19797422;12,51972417;0,101355851;9,599983018;
0,198458746;12,54817626;0,100063756;9,609820522;
0,199037611;12,54302026;0,099789247;9,517291625;
0,199463978;12,59093;0,097892247;9,599648;
0,200193167;12,56078714;0,097979233;9,558683853;
0,200622424;12,584857;0,095957302;9,527288782;
0,200934276;12,60428402;0,095165916;9,635258873;
0,201506764;12,58184402;0,094586566;9,55306003;
0,202033371;12,60840336;0,092772685;9,527074319;
0,202467248;12,62007042;0,092996821;9,351217453;
0,203019574;12,62706393;0,090584211;9,398520606;
0,203579217;12,64380653;0,090676494;9,416543399;
0,20393984;12,71158803;0,089354679;9,359601212;
0,204464391;12,73140634;0,088095509;9,287884415;
0,204891801;12,77181441;0,087308176;9,404169613;
0,205497041;12,73438273;0,085321441;9,167730808;
0,206131965;12,75596942;0,085977025;9,125165272;
0,206381202;12,79030487;0,084075861;9,173912149;
0,207081825;12,80404804;0,083661236;9,305731929;
0,20754844;12,82954979;0,0820916;9,271711282;
0,207827255;12,82234436;0,080915824;9,285567306;
0,208357275;12,8383155;0,080553018;9,262671313;
0,208917171;12,84360899;0,07900431;9,216403043;
0,209325984;12,82721024;0,078803718;9,129497488;
0,209921971;12,89153752;0,076962896;9,090028286;
0,210180044;12,92201998;0,07637655;9,147423045;
0,210933581;12,91855437;0,075103551;9,150907373;
0,211590886;12,9282334;0,073987558;9,190234516;
0,21183151;12,96032024;0,073677801;9,140025965;
0,212482139;12,97798827;0,07197424;9,165527612;
0,213055819;13,00443676;0,071595393;9,209026884;
0,213394344;13,0017292;0,070162743;9,224235555;
0,214055583;13,02537848;0,069206402;9,225514932;
0,214586854;13,01487194;0,068242118;9,041926808;
0,214870021;13,07017193;0,066673934;8,996329689;
0,215688094;12,99290912;0,0664334;8,975982174;
0,215991467;13,06174779;0,065107368;8,949714284;
0,21646525;13,0924884;0,064256586;8,92914514;
0,217019647;13,05851363;0,062966622;8,944527058;
0,217559367;13,06570365;0,061741021;8,920789895;
0,217983499;13,06854779;0,061631043;8,932880096;
0,218503952;13,09234115;0,059999418;8,875366684;
0,218968511;13,0869342;0,059644114;8,834068133;
0,21948874;13,06261145;0,058047567;8,811911423;
0,220022053;13,07068066;0,056811698;8,82203149;
0,22029157;13,12017993;0,056431927;8,846171253;
0,221028149;13,14732302;0,055185463;8,883338162;
0,221412882;13,18353767;0,054718688;8,849020933;
0,221865937;13,19148439;0,05295594;8,754680923;
0,222494438;13,21438916;0,052332882;8,75679884;
0,223042175;13,22001871;0,051643349;8,769329609;
0,223288327;13,23123418;0,049972132;8,737728486;
0,223910838;13,20492375;0,050018165;8,719184075;
0,224465996;13,22675465;0,047697764;8,752821939;
0,224801287;13,27068158;0,047960155;8,618919489;
0,225359112;13,27865509;0,046102647;8,676398558;
0,225680888;13,31247699;0,045157552;8,700656388;
0,226346985;13,31625839;0,044610061;8,570908495;
0,227031022;13,30118132;0,042550035;8,59052918;
0,227343559;13,36561573;0,043238413;8,639749437;
0,227787793;13,36393177;0,040902469;8,54051467;
0,228357255;13,41215078;0,040408578;8,573986083;
0,228940696;13,41294661;0,039245453;8,426832305;
0,229354784;13,42955071;0,038222563;8,498805901;
0,230112568;13,43293679;0,03797777;8,481133685;
0,230449826;13,46215583;0,035704415;8,464495775;
0,230899185;13,49807743;0,035683203;8,415093917;
0,231385812;13,49120205;0,033841599;8,471372679;
0,2319749;13,45813194;0,033423662;8,494628141;
0,232486278;13,48052685;0,032392509;8,484877146;
0,233119279;13,47973602;0,031096004;8,351476872;
0,233468965;13,53313222;0,030904176;8,276322113;
0,233921736;13,55482178;0,028779333;8,366336565;
0,234423265;13,55814469;0,028564883;8,293685045;
0,234991357;13,55826994;0,026692687;8,34069803;
0,235480189;13,59070643;0,027157262;8,350755332;
0,235966697;13,5804889;0,025463188;8,336095264;
0,236458614;13,61350375;0,024146698;8,309809281;
0,236938834;13,64555785;0,023770232;8,334697946;
0,237437055;13,64852368;0,021410827;8,19405118;
0,237881318;13,65504233;0,021716287;8,144056547;
0,23862201;13,70347339;0,019636061;8,106583428;
0,23892656;13,54322368;0,01998507;8,082185296;
0,23950018;13,64128353;0,017843042;8,059767888;
0,240093499;13,66142347;0,017027486;8,061307916;
0,240425631;13,66321437;0,016512994;7,999616541;
0,24080646;13,69776444;0,014562124;8,102628654;
0,24133192;13,66979657;0,015125425;8,11554537;
0,241906658;13,72445094;0,012268615;8,026094277;
0,24236244;13,72319091;0,01281388;7,888982369;
0,242822587;13,77683188;0,011047445;7,974653391;
0,243351638;13,8090752;0,010089675;7,933214158;
0,243822396;13,7938259;0,009743704;7,934718742;
0,244364128;13,80482094;0,007861936;7,968210518;
0,244870648;13,83422971;0,007901188;7,970457087;
0,245313942;13,8785902;0,005595147;7,81691685;
0,245851606;13,90691649;0,00579014;7,88612372;
0,246289179;13,8831602;0,004229567;7,794567795;
0,24682048;13,89893284;0,002921663;7,817273316;
0,247471362;13,89772719;0,002826189;7,819770813;
0,247975945;13,87042983;0,000188195;7,697199621;
0,248439237;13,92106461;0,000996261;7,567330966;
0,248925954;13,96051993;-0,001202672;7,631610197;
0,249346867;13,96771779;-0,001200713;7,674286858;
0,24991104;13,9780646;-0,003319186;7,603025174;
0,250377268;13,98758188;-0,004057522;7,637116469;
0,250890374;13,99108371;-0,00427181;7,635878814;
0,251501024;13,81689005;-0,006257858;7,678381227;
0,251902819;13,79605516;-0,005858809;7,605258978;
0,252393663;13,83052009;-0,008327434;7,544138808;
0,252868563;13,8778731;-0,008876865;7,550608414;
0,253311604;13,89232659;-0,009880409;7,578748096;
0,254000694;13,90757719;-0,010945025;7,607637133;
0,254395247;13,93475913;-0,011305099;7,488862504;
0,254892349;13,97337219;-0,013213485;7,48411182;
0,25521481;13,95917486;-0,01334401;7,388870067;
0,255837083;13,99879215;-0,015518708;7,386910921;
0,256330967;14,01018898;-0,015665166;7,394452725;
0,25706017;14,04506186;-0,016439507;7,416706942;
0,257431686;14,00305711;-0,018400306;7,226673494;
0,257929683;14,02024744;-0,017946942;7,238821401;
0,258511364;14,0425912;-0,020200143;7,346691204;
0,258819342;14,05027113;-0,020004587;7,225649308;
0,259434909;14,07864581;-0,022113876;7,230833772;
0,259953588;14,07394218;-0,022548951;7,298350948;
0,26056096;14,09184326;-0,023751795;7,251221333;
0,261000782;14,12242466;-0,025085256;7,309543424;
0,261393249;14,11113952;-0,024901733;7,261094285;
0,261872441;14,15439441;-0,027830679;7,251892705;
0,26253584;14,15665125;-0,02732132;7,21215339;
0,262914628;14,16704127;-0,029145047;7,141011427;
0,263394803;14,19821989;-0,029571641;7,063244361;
0,26398313;14,19354038;-0,030325742;7,093961728;
0,264423162;14,22479569;-0,032047465;7,134825152;
0,264885485;14,25154139;-0,032173973;7,073526511;
0,265381515;14,27154955;-0,034800321;7,040999285;
0,266038775;14,28589659;-0,033699427;6,974879185;
0,266397059;14,30525178;-0,035855841;6,998788049;
0,266920835;14,2959329;-0,036560234;6,810709834;
0,267438084;14,2887552;-0,037470229;6,79397293;
0,267983049;14,29435064;-0,039571926;6,855359042;
0,26839456;14,31100999;-0,039244179;6,897092293;
0,268983811;14,34854488;-0,041196052;6,810952686;
0,269466132;14,3187821;-0,040928721;6,742254097;
0,269937068;14,33823735;-0,043326624;6,767218372;
0,270396799;14,35231289;-0,043989211;6,778468532;
0,270854861;14,38052463;-0,044390235;6,827215222;
0,271365136;14,33263868;-0,046410024;6,769183434;
0,27177617;14,36791387;-0,045833994;6,73896348;
0,272375077;14,38661065;-0,04831297;6,763991907;
0,272803456;14,42999725;-0,048582599;6,718189814;
0,27342695;14,44756005;-0,049965031;6,723974599;
0,273703426;14,41827915;-0,050667122;6,760056605;
0,274142802;14,46217459;-0,051485017;6,725963984;
0,274820954;14,44038129;-0,05321417;6,66628694;
0,275421798;14,45795363;-0,053205684;6,631972346;
0,275721848;14,47316864;-0,055305921;6,641288776;
0,276355982;14,49695152;-0,055159729;6,620021965;
0,276750326;14,47835015;-0,056738105;6,672477572;
0,277325094;14,44772514;-0,058098223;6,620737432;
